hsa,kegg_id,drug_name,drug_concept
hsa04915,dr:D03799,dienogest,chemical_mesh_c023635
hsa04915,dr:D04041,Equilin,chemical_mesh_d004857
hsa04915,dr:D04063,estradiol 17 beta-cypionate,chemical_mesh_c007630
hsa04915,dr:D04162,Fenretinide,chemical_mesh_d017313
hsa04915,dr:D04885,Medrogestone,chemical_mesh_d008524
hsa04915,dr:D05106,Nafoxidine,chemical_mesh_d009256
hsa04915,dr:D05192,Nitromifene,chemical_mesh_d009594
hsa04915,dr:D05679,quingestanol,chemical_mesh_c100039
hsa04915,dr:D06551,afimoxifene,chemical_mesh_c016601
hsa04915,dr:D07121,alfatradiol,chemical_mesh_c519808
hsa04915,dr:D07920,estriol succinate,chemical_mesh_c009341
hsa04915,dr:D07968,Flurogestone Acetate,chemical_mesh_d003425
hsa04915,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326
hsa04915,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525
hsa04915,dr:D08285,norethindrone enanthate,chemical_mesh_c024319
hsa04915,dr:D08409,Dehydroepiandrosterone,chemical_mesh_d003687
hsa04915,dr:D08431,Promegestone,chemical_mesh_d011397
hsa04915,dr:D08910,Clomiphene,chemical_mesh_d002996
hsa04915,dr:D10876,Enclomiphene,chemical_mesh_d064695
hsa04915,dr:D10986,ST 1435,chemical_mesh_c029167
hsa04915,dr:D11513,Estetrol,chemical_mesh_d004953
hsa04916,dr:D00073,hydroquinone,chemical_mesh_c031927
hsa04917,dr:D00780,Bromocriptine,chemical_mesh_d001971
hsa04917,dr:D01348,dironyl,chemical_mesh_c006208
hsa04918,dr:D00401,Methimazole,chemical_mesh_d008713
hsa04918,dr:D00562,Propylthiouracil,chemical_mesh_d011441
hsa04918,dr:D07231,Methylthiouracil,chemical_mesh_d008779
hsa04918,dr:D07616,Carbimazole,chemical_mesh_d002231
hsa04919,dr:D00562,Propylthiouracil,chemical_mesh_d011441
hsa04919,dr:D01010,Thyroxine,chemical_mesh_d013974
hsa04919,dr:D01011,Triiodothyronine,chemical_mesh_d014284
hsa04919,dr:D03750,Dextrothyroxine,chemical_mesh_d003918
hsa04919,dr:D07214,"3,3',5-triiodothyroacetic acid",chemical_mesh_c010642
hsa04920,dr:D00279,Clofibrate,chemical_mesh_d002994
hsa04920,dr:D00334,Gemfibrozil,chemical_mesh_d015248
hsa04920,dr:D00565,Fenofibrate,chemical_mesh_d011345
hsa04920,dr:D00595,Buformin,chemical_mesh_d002026
hsa04920,dr:D00944,Metformin,chemical_mesh_d008687
hsa04920,dr:D01366,Bezafibrate,chemical_mesh_d001629
hsa04920,dr:D03521,ciprofibrate,chemical_mesh_c019304
hsa04920,dr:D05292,4-hydroxyphenylglycine,chemical_mesh_c023010
hsa04920,dr:D07187,etofibrate,chemical_mesh_c009746
hsa04920,dr:D08351,Phenformin,chemical_mesh_d010629
hsa04921,dr:D00089,Oxytocin,chemical_mesh_d010121
hsa04921,dr:D07228,deaminooxytocin,chemical_mesh_c004748
hsa04922,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04922,dr:D06102,etofylline clofibrate,chemical_mesh_c028764
hsa04923,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04924,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04924,dr:D06076,Teprotide,chemical_mesh_d013722
hsa04925,dr:D01180,trilostane,chemical_mesh_c009954
hsa04925,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04927,dr:D10950,Ketoconazole,chemical_mesh_d007654
hsa04930,dr:D00219,Acetohexamide,chemical_mesh_d000092
hsa04930,dr:D00271,Chlorpropamide,chemical_mesh_d002747
hsa04930,dr:D00335,Glipizide,chemical_mesh_d005913
hsa04930,dr:D00336,Glyburide,chemical_mesh_d005905
hsa04930,dr:D00379,Tolazamide,chemical_mesh_d014042
hsa04930,dr:D00380,Tolbutamide,chemical_mesh_d014044
hsa04930,dr:D01599,Gliclazide,chemical_mesh_d005907
hsa04930,dr:D02425,Carbutamide,chemical_mesh_d002271
hsa04930,dr:D02430,gliquidone,chemical_mesh_c010969
hsa04930,dr:D07118,glisoxepide,chemical_mesh_c100171
hsa04934,dr:D01180,trilostane,chemical_mesh_c009954
hsa04934,dr:D10950,Ketoconazole,chemical_mesh_d007654
hsa04960,dr:D00386,Triamterene,chemical_mesh_d014223
hsa04960,dr:D00443,Spironolactone,chemical_mesh_d013148
hsa04960,dr:D00649,Amiloride,chemical_mesh_d000584
hsa04960,dr:D00986,fludrocortisone acetate,chemical_mesh_c034635
hsa04960,dr:D01943,Canrenoic Acid,chemical_mesh_d002191
hsa04960,dr:D03363,Canrenone,chemical_mesh_d002192
hsa04960,dr:D03698,Desoxycorticosterone Acetate,chemical_mesh_d064791
hsa04960,dr:D03699,deoxycortone pivalate,chemical_mesh_c019323
hsa04960,dr:D05640,prorenoate potassium,chemical_mesh_c010768
hsa04960,dr:D07792,Desoxycorticosterone,chemical_mesh_d003900
hsa04960,dr:D07967,Fludrocortisone,chemical_mesh_d005438
hsa04960,dr:D10528,Aldosterone,chemical_mesh_d000450
hsa04961,dr:D00105,Estradiol,chemical_mesh_d004958
hsa04961,dr:D00122,Calcifediol,chemical_mesh_d002112
hsa04961,dr:D00129,Calcitriol,chemical_mesh_d002117
hsa04961,dr:D00185,Estriol,chemical_mesh_d004964
hsa04961,dr:D00187,Ergocalciferols,chemical_mesh_d004872
hsa04961,dr:D00188,Cholecalciferol,chemical_mesh_d002762
hsa04961,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097
hsa04961,dr:D00628,"24,25-Dihydroxyvitamin D 3",chemical_mesh_d015650
hsa04961,dr:D01518,alfacalcidol,chemical_mesh_c008088
hsa04961,dr:D02217,Raloxifene Hydrochloride,chemical_mesh_d020849
hsa04964,dr:D00218,Acetazolamide,chemical_mesh_d000086
hsa04964,dr:D00518,Dichlorphenamide,chemical_mesh_d004005
hsa04964,dr:D00655,Methazolamide,chemical_mesh_d008704
hsa04964,dr:D02441,Ethoxzolamide,chemical_mesh_d005016
hsa04966,dr:D00455,Omeprazole,chemical_mesh_d009853
hsa04970,dr:D00095,Epinephrine,chemical_mesh_d004837
hsa04970,dr:D00124,Ephedrine,chemical_mesh_d004809
hsa04970,dr:D00147,Hyoscyamine,chemical_mesh_d064692
hsa04970,dr:D00397,Tropicamide,chemical_mesh_d014331
hsa04970,dr:D00525,Pilocarpine,chemical_mesh_d010862
hsa04970,dr:D00607,guanadrel,chemical_mesh_c004945
hsa04970,dr:D00717,Dicyclomine,chemical_mesh_d004025
hsa04970,dr:D00743,Naphazoline,chemical_mesh_d009278
hsa04970,dr:D00999,Acetylcholine,chemical_mesh_d000109
hsa04970,dr:D01307,Midodrine,chemical_mesh_d008879
hsa04970,dr:D01323,azosemide,chemical_mesh_c018222
hsa04970,dr:D01444,bunitrolol,chemical_mesh_c084811
hsa04970,dr:D01504,bufetolol,chemical_mesh_c100228
hsa04970,dr:D01887,bunazosin,chemical_mesh_c018176
hsa04970,dr:D02614,denopamine,chemical_mesh_c037293
hsa04970,dr:D04970,Methacholine Chloride,chemical_mesh_d016210
hsa04971,dr:D00113,Atropine,chemical_mesh_d001285
hsa04971,dr:D00147,Hyoscyamine,chemical_mesh_d064692
hsa04971,dr:D00295,Cimetidine,chemical_mesh_d002927
hsa04971,dr:D00318,Famotidine,chemical_mesh_d015738
hsa04971,dr:D00397,Tropicamide,chemical_mesh_d014331
hsa04971,dr:D00422,Ranitidine,chemical_mesh_d011899
hsa04971,dr:D00442,Octreotide,chemical_mesh_d015282
hsa04971,dr:D00455,Omeprazole,chemical_mesh_d009853
hsa04971,dr:D00481,Propantheline,chemical_mesh_d011413
hsa04971,dr:D00540,Glycopyrrolate,chemical_mesh_d006024
hsa04971,dr:D00717,Dicyclomine,chemical_mesh_d004025
hsa04971,dr:D00999,Acetylcholine,chemical_mesh_d000109
hsa04971,dr:D01000,Bethanechol,chemical_mesh_d018723
hsa04971,dr:D01005,isopropamide iodide,chemical_mesh_c084831
hsa04971,dr:D01006,oxyphencyclimine,chemical_mesh_c100201
hsa04971,dr:D01187,Betazole,chemical_mesh_d001625
hsa04971,dr:D01297,Pirenzepine,chemical_mesh_d010890
hsa04971,dr:D01631,Pentagastrin,chemical_mesh_d010418
hsa04971,dr:D04098,etintidine,chemical_mesh_c036616
hsa04971,dr:D04445,histamine phosphate,chemical_mesh_c027556
hsa04971,dr:D04517,Impromidine,chemical_mesh_d017446
hsa04971,dr:D04970,Methacholine Chloride,chemical_mesh_d016210
hsa04971,dr:D05004,Metiamide,chemical_mesh_d008785
hsa04971,dr:D06157,tiotidine,chemical_mesh_c023990
hsa04972,dr:D00216,Acarbose,chemical_mesh_d020909
hsa04972,dr:D00717,Dicyclomine,chemical_mesh_d004025
hsa04972,dr:D01006,oxyphencyclimine,chemical_mesh_c100201
hsa04972,dr:D01297,Pirenzepine,chemical_mesh_d010890
hsa04972,dr:D01323,azosemide,chemical_mesh_c018222
hsa04972,dr:D03442,Ceruletide,chemical_mesh_d002108
hsa04972,dr:D04970,Methacholine Chloride,chemical_mesh_d016210
hsa04973,dr:D00216,Acarbose,chemical_mesh_d020909
hsa04973,dr:D02381,Aspartame,chemical_mesh_d001218
hsa04976,dr:D00163,Chenodeoxycholic Acid,chemical_mesh_d002635
hsa04976,dr:D00734,Ursodeoxycholic Acid,chemical_mesh_d014580
hsa04978,dr:D00129,Calcitriol,chemical_mesh_d002117
hsa04978,dr:D00187,Ergocalciferols,chemical_mesh_d004872
hsa04978,dr:D00188,Cholecalciferol,chemical_mesh_d002762
hsa04978,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097
hsa04978,dr:D00628,"24,25-Dihydroxyvitamin D 3",chemical_mesh_d015650
hsa04978,dr:D01518,alfacalcidol,chemical_mesh_c008088
hsa05010,dr:D04905,Memantine,chemical_mesh_d008559
hsa05012,dr:D00059,Levodopa,chemical_mesh_d007980
hsa05012,dr:D00502,Pergolide,chemical_mesh_d010479
hsa05012,dr:D00780,Bromocriptine,chemical_mesh_d001971
hsa05012,dr:D01505,talipexole,chemical_mesh_c024763
hsa05012,dr:D02004,Apomorphine,chemical_mesh_d001058
hsa05022,dr:D04148,Fenfluramine,chemical_mesh_d005277
hsa05031,dr:D02074,Amphetamine,chemical_mesh_d000661
hsa05031,dr:D02078,Dextroamphetamine,chemical_mesh_d003913
hsa05031,dr:D02242,Methamphetamine,chemical_mesh_d008694
hsa05032,dr:D01340,Naloxone,chemical_mesh_d009270
hsa05032,dr:D02095,Naltrexone,chemical_mesh_d009271
hsa05033,dr:D03365,Nicotine,chemical_mesh_d009538
hsa05200,dr:D00094,Tretinoin,chemical_mesh_d014212
hsa05200,dr:D00327,Fluoxymesterone,chemical_mesh_d005474
hsa05200,dr:D00408,Methyltestosterone,chemical_mesh_d008777
hsa05200,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997
hsa05200,dr:D00586,Flutamide,chemical_mesh_d005485
hsa05200,dr:D00958,testosterone enanthate,chemical_mesh_c004648
hsa05200,dr:D00966,Tamoxifen,chemical_mesh_d013629
hsa05200,dr:D01534,dromostanolone propionate,chemical_mesh_c007561
hsa05200,dr:D04162,Fenretinide,chemical_mesh_d017313
hsa05200,dr:D04862,Masoprocol,chemical_mesh_d009637
hsa05202,dr:D00094,Tretinoin,chemical_mesh_d014212
hsa05206,dr:D03021,Azacitidine,chemical_mesh_d001374
hsa05215,dr:D00586,Flutamide,chemical_mesh_d005485
hsa05215,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715
hsa05221,dr:D00094,Tretinoin,chemical_mesh_d014212
hsa05224,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997
hsa05224,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258
hsa05224,dr:D00966,Tamoxifen,chemical_mesh_d013629
hsa05224,dr:D01602,mepitiostane,chemical_mesh_c006242
hsa05230,dr:D07257,lonidamine,chemical_mesh_c016371
hsa05320,dr:D00562,Propylthiouracil,chemical_mesh_d011441
hsa05414,dr:D00634,Bisoprolol,chemical_mesh_d017298
