hsa,kegg_id,drug_name,drug_concept,year
hsa03320,dr:D03996,englitazone,chemical_mesh_c066021,1990
hsa03320,dr:D04132,farglitazar,chemical_mesh_c422415,2000
hsa03320,dr:D04411,Halofenate,chemical_mesh_d006218,1970
hsa03320,dr:D05091,muraglitazar,chemical_mesh_c500085,2005
hsa03320,dr:D05150,netoglitazone,chemical_mesh_c115174,1998
hsa03320,dr:D05739,rivoglitazone,chemical_mesh_c521549,1971
hsa03320,dr:D06102,etofylline clofibrate,chemical_mesh_c028764,1977
hsa03320,dr:D07187,etofibrate,chemical_mesh_c009746,1974
hsa03320,dr:D08845,aleglitazar,chemical_mesh_c542437,2009
hsa03410,dr:D09730,olaparib,chemical_mesh_c531550,2008
hsa03410,dr:D10079,rucaparib,chemical_mesh_c531549,2007
hsa04010,dr:D00107,Tacrolimus,chemical_mesh_d016559,1987
hsa04010,dr:D00184,Cyclosporine,chemical_mesh_d016572,1957
hsa04010,dr:D00404,methsuximide,chemical_mesh_c100286,1957
hsa04010,dr:D00495,paramethadione,chemical_mesh_c005731,1950
hsa04010,dr:D00539,Ethosuximide,chemical_mesh_d005013,1960
hsa04010,dr:D00619,Verapamil,chemical_mesh_d014700,1963
hsa04010,dr:D00631,Bepridil,chemical_mesh_d015764,1977
hsa04010,dr:D02630,Penfluridol,chemical_mesh_d010395,1970
hsa04010,dr:D03350,canertinib dihydrochloride,chemical_mesh_c072383,1991
hsa04010,dr:D03736,doramapimod,chemical_mesh_c452139,2002
hsa04010,dr:D04696,lestaurtinib,chemical_mesh_c119379,1999
hsa04010,dr:D04862,Masoprocol,chemical_mesh_d009637,1947
hsa04010,dr:D05024,Mibefradil,chemical_mesh_d020748,1986
hsa04010,dr:D05029,midostaurin,chemical_mesh_c059539,1989
hsa04010,dr:D05380,pazopanib,chemical_mesh_c516667,2005
hsa04010,dr:D05399,EKB 569,chemical_mesh_c413879,2000
hsa04010,dr:D05480,pimecrolimus,chemical_mesh_c117268,1997
hsa04010,dr:D06005,tandutinib,chemical_mesh_c464670,2002
hsa04010,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976,1977
hsa04010,dr:D06285,vatalanib,chemical_mesh_c404768,2000
hsa04010,dr:D06407,vandetanib,chemical_mesh_c452423,2002
hsa04010,dr:D06413,nilotinib,chemical_mesh_c498826,2005
hsa04010,dr:D08279,tozasertib,chemical_mesh_c484810,2004
hsa04010,dr:D08503,toceranib phosphate,chemical_mesh_c464577,2002
hsa04010,dr:D08878,brivanib,chemical_mesh_c509922,2006
hsa04010,dr:D08881,cediranib,chemical_mesh_c500926,2005
hsa04010,dr:D08963,pamapimod,chemical_mesh_c533858,2008
hsa04010,dr:D09033,voclosporin,chemical_mesh_c484071,2001
hsa04010,dr:D09539,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,chemical_mesh_c493250,2004
hsa04010,dr:D09635,linifanib,chemical_mesh_c513486,2006
hsa04010,dr:D09666,AZD 6244,chemical_mesh_c517975,2006
hsa04010,dr:D10229,masitinib,chemical_mesh_c526575,2008
hsa04010,dr:D10481,nintedanib,chemical_mesh_c530716,2008
hsa04010,dr:D11032,plitidepsin,chemical_mesh_c098980,1996
hsa04010,dr:D11675,mirdametinib,chemical_mesh_c506614,2005
hsa04012,dr:D03252,bosutinib,chemical_mesh_c471992,2002
hsa04012,dr:D03350,canertinib dihydrochloride,chemical_mesh_c072383,1991
hsa04012,dr:D04862,Masoprocol,chemical_mesh_d009637,1947
hsa04012,dr:D05399,EKB 569,chemical_mesh_c413879,2000
hsa04012,dr:D06068,temsirolimus,chemical_mesh_c401859,1999
hsa04012,dr:D06407,vandetanib,chemical_mesh_c452423,2002
hsa04012,dr:D06413,nilotinib,chemical_mesh_c498826,2005
hsa04012,dr:D08279,tozasertib,chemical_mesh_c484810,2004
hsa04012,dr:D08950,neratinib,chemical_mesh_c487932,2004
hsa04012,dr:D09664,saracatinib,chemical_mesh_c515233,2005
hsa04012,dr:D09666,AZD 6244,chemical_mesh_c517975,2006
hsa04014,dr:D00967,Toremifene,chemical_mesh_d017312,1975
hsa04014,dr:D08279,tozasertib,chemical_mesh_c484810,2004
hsa04020,dr:D00059,Levodopa,chemical_mesh_d007980,1926
hsa04020,dr:D00076,Norepinephrine,chemical_mesh_d009638,1947
hsa04020,dr:D00081,Dinoprost,chemical_mesh_d015237,1965
hsa04020,dr:D00095,Epinephrine,chemical_mesh_d004837,1903
hsa04020,dr:D00113,Atropine,chemical_mesh_d001285,1868
hsa04020,dr:D00124,Ephedrine,chemical_mesh_d004809,1925
hsa04020,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04020,dr:D00180,Alprostadil,chemical_mesh_d000527,1962
hsa04020,dr:D00193,dexpanthenol,chemical_mesh_c007288,1945
hsa04020,dr:D00227,Aminophylline,chemical_mesh_d000628,1925
hsa04020,dr:D00274,Cisapride,chemical_mesh_d020117,1984
hsa04020,dr:D00295,Cimetidine,chemical_mesh_d002927,1975
hsa04020,dr:D00300,Diphenhydramine,chemical_mesh_d004155,1945
hsa04020,dr:D00304,Valproic Acid,chemical_mesh_d014635,1967
hsa04020,dr:D00318,Famotidine,chemical_mesh_d015738,1982
hsa04020,dr:D00319,Felodipine,chemical_mesh_d015736,1981
hsa04020,dr:D00349,Isradipine,chemical_mesh_d017275,1983
hsa04020,dr:D00371,Theophylline,chemical_mesh_d013806,1907
hsa04020,dr:D00378,Timolol,chemical_mesh_d013999,1972
hsa04020,dr:D00397,Tropicamide,chemical_mesh_d014331,1960
hsa04020,dr:D00404,methsuximide,chemical_mesh_c100286,1957
hsa04020,dr:D00411,zafirlukast,chemical_mesh_c062735,1992
hsa04020,dr:D00422,Ranitidine,chemical_mesh_d011899,1979
hsa04020,dr:D00432,Nadolol,chemical_mesh_d009248,1975
hsa04020,dr:D00437,Nifedipine,chemical_mesh_d009543,1972
hsa04020,dr:D00438,Nimodipine,chemical_mesh_d009553,1979
hsa04020,dr:D00440,Nizatidine,chemical_mesh_d016567,1985
hsa04020,dr:D00465,oxybutynin,chemical_mesh_c005419,1965
hsa04020,dr:D00480,Promethazine,chemical_mesh_d011398,1948
hsa04020,dr:D00481,Propantheline,chemical_mesh_d011413,1953
hsa04020,dr:D00495,paramethadione,chemical_mesh_c005731,1950
hsa04020,dr:D00511,Phenylephrine,chemical_mesh_d010656,1944
hsa04020,dr:D00520,Dimenhydrinate,chemical_mesh_d004111,1949
hsa04020,dr:D00528,Caffeine,chemical_mesh_d002110,1860
hsa04020,dr:D00529,montelukast,chemical_mesh_c093875,1995
hsa04020,dr:D00539,Ethosuximide,chemical_mesh_d005013,1960
hsa04020,dr:D00540,Glycopyrrolate,chemical_mesh_d006024,1962
hsa04020,dr:D00598,Betaxolol,chemical_mesh_d015784,1979
hsa04020,dr:D00599,Carteolol,chemical_mesh_d002354,1974
hsa04020,dr:D00600,Labetalol,chemical_mesh_d007741,1971
hsa04020,dr:D00602,Penbutolol,chemical_mesh_d010394,1972
hsa04020,dr:D00607,guanadrel,chemical_mesh_c004945,1969
hsa04020,dr:D00613,Fenoldopam,chemical_mesh_d018818,1982
hsa04020,dr:D00615,Amlodipine,chemical_mesh_d017311,1986
hsa04020,dr:D00617,Nicardipine,chemical_mesh_d009529,1975
hsa04020,dr:D00618,Nisoldipine,chemical_mesh_d015737,1980
hsa04020,dr:D00619,Verapamil,chemical_mesh_d014700,1963
hsa04020,dr:D00629,Nitrendipine,chemical_mesh_d009568,1981
hsa04020,dr:D00631,Bepridil,chemical_mesh_d015764,1977
hsa04020,dr:D00632,Dobutamine,chemical_mesh_d004280,1974
hsa04020,dr:D00633,Dopamine,chemical_mesh_d004298,1941
hsa04020,dr:D00634,Bisoprolol,chemical_mesh_d017298,1984
hsa04020,dr:D00636,Amiodarone,chemical_mesh_d000638,1967
hsa04020,dr:D00659,azelastine,chemical_mesh_c020976,1979
hsa04020,dr:D00672,Hydroxyzine,chemical_mesh_d006919,1956
hsa04020,dr:D00680,Methylergonovine,chemical_mesh_d008755,1945
hsa04020,dr:D00682,carboprost tromethamine,chemical_mesh_c062843,1978
hsa04020,dr:D00683,Albuterol,chemical_mesh_d000420,1969
hsa04020,dr:D00684,bitolterol,chemical_mesh_c011685,1975
hsa04020,dr:D00685,Metaproterenol,chemical_mesh_d009921,1961
hsa04020,dr:D00686,pirbuterol,chemical_mesh_c009118,1974
hsa04020,dr:D00688,Terbutaline,chemical_mesh_d013726,1970
hsa04020,dr:D00711,Ketamine,chemical_mesh_d007649,1965
hsa04020,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04020,dr:D00774,Orphenadrine,chemical_mesh_d009966,1958
hsa04020,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04020,dr:D01005,isopropamide iodide,chemical_mesh_c084831,1957
hsa04020,dr:D01007,propiverine,chemical_mesh_c015586,1957
hsa04020,dr:D01019,Metaraminol,chemical_mesh_d008680,1952
hsa04020,dr:D01020,Methoxamine,chemical_mesh_d008729,1949
hsa04020,dr:D01025,Levobunolol,chemical_mesh_d002040,1957
hsa04020,dr:D01026,Sotalol,chemical_mesh_d013015,1967
hsa04020,dr:D01077,methylatropine,chemical_mesh_c006649,1936
hsa04020,dr:D01104,mepirodipine,chemical_mesh_c050699,1986
hsa04020,dr:D01128,ramatroban,chemical_mesh_c063119,1989
hsa04020,dr:D01131,lafutidine,chemical_mesh_c076948,1992
hsa04020,dr:D01145,azelnidipine,chemical_mesh_c061679,1989
hsa04020,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806,1965
hsa04020,dr:D01163,Ergonovine,chemical_mesh_d004874,1936
hsa04020,dr:D01171,monatepil,chemical_mesh_c067818,1990
hsa04020,dr:D01173,cilnidipine,chemical_mesh_c065927,1990
hsa04020,dr:D01174,Pheniramine,chemical_mesh_d010632,1948
hsa04020,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04020,dr:D01263,Ritodrine,chemical_mesh_d012312,1969
hsa04020,dr:D01295,Cinnarizine,chemical_mesh_d002936,1960
hsa04020,dr:D01297,Pirenzepine,chemical_mesh_d010890,1977
hsa04020,dr:D01303,Flunarizine,chemical_mesh_d005444,1973
hsa04020,dr:D01307,Midodrine,chemical_mesh_d008879,1973
hsa04020,dr:D01324,mequitazine,chemical_mesh_c006069,1975
hsa04020,dr:D01343,Dimethindene,chemical_mesh_d004115,1960
hsa04020,dr:D01347,tramazoline,chemical_mesh_c005370,1964
hsa04020,dr:D01352,dinoprost tromethamine,chemical_mesh_c010714,1973
hsa04020,dr:D01360,Clenbuterol,chemical_mesh_d002976,1972
hsa04020,dr:D01362,tulobuterol,chemical_mesh_c010809,1975
hsa04020,dr:D01369,bevantolol,chemical_mesh_c021148,1975
hsa04020,dr:D01377,pyrodifenium bromide,chemical_mesh_c084641,1967
hsa04020,dr:D01390,Isoproterenol,chemical_mesh_d007545,1946
hsa04020,dr:D01428,Fenoterol,chemical_mesh_d005280,1968
hsa04020,dr:D01444,bunitrolol,chemical_mesh_c084811,1971
hsa04020,dr:D01452,isopropyl unoprostone,chemical_mesh_c072630,1991
hsa04020,dr:D01454,Bupranolol,chemical_mesh_d002046,1969
hsa04020,dr:D01467,TZU 0460,chemical_mesh_c045914,1984
hsa04020,dr:D01469,amosulalol,chemical_mesh_c032473,1981
hsa04020,dr:D01504,bufetolol,chemical_mesh_c100228,1972
hsa04020,dr:D01512,befunolol,chemical_mesh_c006034,1974
hsa04020,dr:D01553,manidipine,chemical_mesh_c054218,1987
hsa04020,dr:D01562,aranidipine,chemical_mesh_c059427,1988
hsa04020,dr:D01573,Etilefrine,chemical_mesh_d005039,1950
hsa04020,dr:D01592,Betahistine,chemical_mesh_d001621,1963
hsa04020,dr:D01604,efonidipine,chemical_mesh_c066425,1990
hsa04020,dr:D01635,methoxyphenamine,chemical_mesh_c005157,1948
hsa04020,dr:D01654,bepotastine besilate,chemical_mesh_c511534,2003
hsa04020,dr:D01674,naftopidil,chemical_mesh_c064357,1990
hsa04020,dr:D01691,nipradilol,chemical_mesh_c036089,1982
hsa04020,dr:D01697,Colforsin,chemical_mesh_d005576,1978
hsa04020,dr:D01717,levocabastine,chemical_mesh_c047340,1968
hsa04020,dr:D01771,proxyphylline,chemical_mesh_c003237,1957
hsa04020,dr:D01794,bopindolol,chemical_mesh_c036007,1982
hsa04020,dr:D01830,arotinolol,chemical_mesh_c024523,1979
hsa04020,dr:D01849,lercanidipine,chemical_mesh_c060343,1996
hsa04020,dr:D01869,ornoprostil,chemical_mesh_c045125,1987
hsa04020,dr:D01887,bunazosin,chemical_mesh_c018176,1977
hsa04020,dr:D01902,fonazine,chemical_mesh_c100113,1966
hsa04020,dr:D01908,nilvadipine,chemical_mesh_c035100,1982
hsa04020,dr:D01933,AE0047,chemical_mesh_c064970,1990
hsa04020,dr:D01955,TM 723,chemical_mesh_c020850,1980
hsa04020,dr:D01969,Gallopamil,chemical_mesh_d005711,1957
hsa04020,dr:D01978,Tretoquinol,chemical_mesh_d014213,1967
hsa04020,dr:D02017,cholinophyllin,chemical_mesh_c012839,1954
hsa04020,dr:D02045,benidipine hydrochloride,chemical_mesh_c050883,1986
hsa04020,dr:D02073,gemeprost,chemical_mesh_c021182,1977
hsa04020,dr:D02091,Tripelennamine,chemical_mesh_d014309,1946
hsa04020,dr:D02218,Papaverine,chemical_mesh_d010208,1937
hsa04020,dr:D02281,Levalbuterol,chemical_mesh_d064412,1994
hsa04020,dr:D02343,Carboprost,chemical_mesh_d002260,1972
hsa04020,dr:D02363,Ketanserin,chemical_mesh_d007650,1980
hsa04020,dr:D02374,Metipranolol,chemical_mesh_d014290,1970
hsa04020,dr:D02384,verlukast,chemical_mesh_c059141,1989
hsa04020,dr:D02396,Hexoprenaline,chemical_mesh_d006594,1970
hsa04020,dr:D02404,Procaterol,chemical_mesh_d017265,1977
hsa04020,dr:D02577,flibanserin,chemical_mesh_c098107,1995
hsa04020,dr:D02614,denopamine,chemical_mesh_c037293,1983
hsa04020,dr:D02630,Penfluridol,chemical_mesh_d010395,1970
hsa04020,dr:D02633,lomerizine,chemical_mesh_c052424,1986
hsa04020,dr:D02641,Butaclamol,chemical_mesh_d002069,1975
hsa04020,dr:D02719,rosaprostol,chemical_mesh_c035288,1982
hsa04020,dr:D02939,Angiotensin Amide,chemical_mesh_d000802,1940
hsa04020,dr:D02950,Antazoline,chemical_mesh_d000865,1946
hsa04020,dr:D02976,arbutamine,chemical_mesh_c076559,1992
hsa04020,dr:D03088,benzilonium bromide,chemical_mesh_c004460,1962
hsa04020,dr:D03198,Butoxamine,chemical_mesh_d002078,1964
hsa04020,dr:D03350,canertinib dihydrochloride,chemical_mesh_c072383,1991
hsa04020,dr:D03536,clentiazem,chemical_mesh_c056595,1988
hsa04020,dr:D03655,darodipine,chemical_mesh_c034600,1982
hsa04020,dr:D04074,LY 293111,chemical_mesh_c094099,1995
hsa04020,dr:D04488,ibopamine,chemical_mesh_c023487,1980
hsa04020,dr:D04625,Isoetharine,chemical_mesh_d007528,1958
hsa04020,dr:D04657,lacidipine,chemical_mesh_c060285,1988
hsa04020,dr:D04868,mebeverine,chemical_mesh_c005096,1963
hsa04020,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04020,dr:D05024,Mibefradil,chemical_mesh_d020748,1986
hsa04020,dr:D05399,EKB 569,chemical_mesh_c413879,2000
hsa04020,dr:D05442,perhexiline maleate,chemical_mesh_c023470,1969
hsa04020,dr:D05479,pimagedine,chemical_mesh_c004479,1949
hsa04020,dr:D05660,Pyrilamine,chemical_mesh_d011738,1947
hsa04020,dr:D05699,ranitidine bismuth citrate,chemical_mesh_c073340,1991
hsa04020,dr:D05714,remacemide,chemical_mesh_c067553,1990
hsa04020,dr:D05718,reproterol,chemical_mesh_c014792,1977
hsa04020,dr:D05727,ridogrel,chemical_mesh_c060219,1989
hsa04020,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976,1977
hsa04020,dr:D06274,tafluprost,chemical_mesh_c485333,2004
hsa04020,dr:D06877,Oxyphenonium,chemical_mesh_d010115,1954
hsa04020,dr:D07078,rociverine,chemical_mesh_c021082,1978
hsa04020,dr:D07083,octylonium,chemical_mesh_c013934,1976
hsa04020,dr:D07089,moxaverine,chemical_mesh_c004490,1946
hsa04020,dr:D07094,pinaverium,chemical_mesh_c013199,1975
hsa04020,dr:D07181,mepindolol,chemical_mesh_c015340,1975
hsa04020,dr:D07183,tobanum,chemical_mesh_c025725,1979
hsa04020,dr:D07185,Fendiline,chemical_mesh_d005275,1975
hsa04020,dr:D07195,chloropyramine,chemical_mesh_c004664,1954
hsa04020,dr:D07197,bamipine,chemical_mesh_c020867,1950
hsa04020,dr:D07198,chlorphenoxamine,chemical_mesh_c100100,1959
hsa04020,dr:D07226,fesoterodine,chemical_mesh_c526675,2002
hsa04020,dr:D07377,bambuterol,chemical_mesh_c047766,1984
hsa04020,dr:D07509,benidipine,chemical_mesh_c061004,1989
hsa04020,dr:D07603,caffeine citrate,chemical_mesh_c026189,1946
hsa04020,dr:D07906,Ergotamine,chemical_mesh_d004878,1911
hsa04020,dr:D08040,Histamine,chemical_mesh_d006632,1918
hsa04020,dr:D08078,indenolol,chemical_mesh_c002989,1972
hsa04020,dr:D08340,Perhexiline,chemical_mesh_d010480,1970
hsa04020,dr:D08408,pranlukast,chemical_mesh_c047681,1978
hsa04020,dr:D08495,roxatidine acetate,chemical_mesh_c053742,1987
hsa04020,dr:D08837,aclidinium bromide,chemical_mesh_c542859,2009
hsa04020,dr:D08892,clevidipine,chemical_mesh_c118563,1997
hsa04020,dr:D09318,indacaterol,chemical_mesh_c510790,2005
hsa04020,dr:D09705,bepotastine,chemical_mesh_c108476,1997
hsa04020,dr:D09765,vorapaxar,chemical_mesh_c530299,2008
hsa04020,dr:D09774,RS 5186,chemical_mesh_c055806,1988
hsa04020,dr:D09784,3'-(2-amino-1-hydroxyethyl)-4'-fluoromethanesulfonanilide,chemical_mesh_c092989,1995
hsa04020,dr:D09789,NKY 722,chemical_mesh_c058351,1988
hsa04020,dr:D09866,E 5555,chemical_mesh_c540445,2007
hsa04020,dr:D10006,SR 46349B,chemical_mesh_c076033,1992
hsa04020,dr:D10853,5-hydroxymethyl tolterodine,chemical_mesh_c109909,1997
hsa04020,dr:D11102,tamolarizine,chemical_mesh_c050134,1986
hsa04022,dr:D00095,Epinephrine,chemical_mesh_d004837,1903
hsa04022,dr:D00227,Aminophylline,chemical_mesh_d000628,1925
hsa04022,dr:D00231,Amrinone,chemical_mesh_d000676,1978
hsa04022,dr:D00281,Clonidine,chemical_mesh_d003000,1966
hsa04022,dr:D00302,Dipyridamole,chemical_mesh_d004176,1931
hsa04022,dr:D00371,Theophylline,chemical_mesh_d013806,1907
hsa04022,dr:D00378,Timolol,chemical_mesh_d013999,1972
hsa04022,dr:D00405,Methyldopa,chemical_mesh_d008750,1946
hsa04022,dr:D00417,Milrinone,chemical_mesh_d020105,1983
hsa04022,dr:D00432,Nadolol,chemical_mesh_d009248,1975
hsa04022,dr:D00598,Betaxolol,chemical_mesh_d015784,1979
hsa04022,dr:D00599,Carteolol,chemical_mesh_d002354,1974
hsa04022,dr:D00600,Labetalol,chemical_mesh_d007741,1971
hsa04022,dr:D00606,Guanfacine,chemical_mesh_d016316,1977
hsa04022,dr:D00610,Terazosin,chemical_mesh_c041226,1981
hsa04022,dr:D00631,Bepridil,chemical_mesh_d015764,1977
hsa04022,dr:D00632,Dobutamine,chemical_mesh_d004280,1974
hsa04022,dr:D00634,Bisoprolol,chemical_mesh_d017298,1984
hsa04022,dr:D00636,Amiodarone,chemical_mesh_d000638,1967
hsa04022,dr:D00680,Methylergonovine,chemical_mesh_d008755,1945
hsa04022,dr:D01163,Ergonovine,chemical_mesh_d004874,1936
hsa04022,dr:D01220,Trapidil,chemical_mesh_d014192,1971
hsa04022,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04022,dr:D01385,ibudilast,chemical_mesh_c038366,1983
hsa04022,dr:D01469,amosulalol,chemical_mesh_c032473,1981
hsa04022,dr:D01573,Etilefrine,chemical_mesh_d005039,1950
hsa04022,dr:D01691,nipradilol,chemical_mesh_c036089,1982
hsa04022,dr:D01692,alfuzosin,chemical_mesh_c047638,1985
hsa04022,dr:D01771,proxyphylline,chemical_mesh_c003237,1957
hsa04022,dr:D01810,Nicorandil,chemical_mesh_d020108,1978
hsa04022,dr:D01830,arotinolol,chemical_mesh_c024523,1979
hsa04022,dr:D01840,fasudil,chemical_mesh_c049347,1986
hsa04022,dr:D01965,silodosin,chemical_mesh_c095285,1995
hsa04022,dr:D02017,cholinophyllin,chemical_mesh_c012839,1954
hsa04022,dr:D02218,Papaverine,chemical_mesh_d010208,1937
hsa04022,dr:D02976,arbutamine,chemical_mesh_c076559,1992
hsa04022,dr:D03051,bamifylline,chemical_mesh_c006683,1962
hsa04022,dr:D03177,Bunolol,chemical_mesh_d064805,1970
hsa04022,dr:D03891,dopexamine,chemical_mesh_c046318,1985
hsa04022,dr:D03898,doxofylline,chemical_mesh_c029797,1981
hsa04022,dr:D04004,Enoximone,chemical_mesh_d017335,1982
hsa04022,dr:D04508,imazodan,chemical_mesh_c042527,1984
hsa04022,dr:D04529,indolidan,chemical_mesh_c050325,1986
hsa04022,dr:D04628,sulmazole,chemical_mesh_c029758,1981
hsa04022,dr:D04751,lixazinone,chemical_mesh_c049443,1986
hsa04022,dr:D05087,moxonidine,chemical_mesh_c043482,1984
hsa04022,dr:D05514,piroximone,chemical_mesh_c039686,1984
hsa04022,dr:D05688,Racepinephrine,chemical_mesh_d064705,1945
hsa04022,dr:D06562,bedoradrine,chemical_mesh_c425888,2001
hsa04022,dr:D06671,Yohimbine,chemical_mesh_d015016,1935
hsa04022,dr:D07181,mepindolol,chemical_mesh_c015340,1975
hsa04022,dr:D07906,Ergotamine,chemical_mesh_d004878,1911
hsa04022,dr:D08078,indenolol,chemical_mesh_c002989,1972
hsa04022,dr:D10027,udenafil,chemical_mesh_c419664,2000
hsa04022,dr:D10971,N(6)-(3-iodobenzyl)-5'-N-methylcarboxamidoadenosine,chemical_mesh_c084956,1993
hsa04022,dr:D11128,2-chloro-N(6)-(3-iodobenzyl)adenosine-5'-N-methyluronamide,chemical_mesh_c090034,1996
hsa04022,dr:D11320,vatinoxan,chemical_mesh_c055732,1989
hsa04024,dr:D00095,Epinephrine,chemical_mesh_d004837,1903
hsa04024,dr:D00138,Scopolamine,chemical_mesh_d012601,1885
hsa04024,dr:D00227,Aminophylline,chemical_mesh_d000628,1925
hsa04024,dr:D00231,Amrinone,chemical_mesh_d000676,1978
hsa04024,dr:D00241,Baclofen,chemical_mesh_d001418,1971
hsa04024,dr:D00302,Dipyridamole,chemical_mesh_d004176,1931
hsa04024,dr:D00371,Theophylline,chemical_mesh_d013806,1907
hsa04024,dr:D00378,Timolol,chemical_mesh_d013999,1972
hsa04024,dr:D00417,Milrinone,chemical_mesh_d020105,1983
hsa04024,dr:D00419,Misoprostol,chemical_mesh_d016595,1976
hsa04024,dr:D00432,Nadolol,chemical_mesh_d009248,1975
hsa04024,dr:D00442,Octreotide,chemical_mesh_d015282,1982
hsa04024,dr:D00481,Propantheline,chemical_mesh_d011413,1953
hsa04024,dr:D00528,Caffeine,chemical_mesh_d002110,1860
hsa04024,dr:D00598,Betaxolol,chemical_mesh_d015784,1979
hsa04024,dr:D00599,Carteolol,chemical_mesh_d002354,1974
hsa04024,dr:D00600,Labetalol,chemical_mesh_d007741,1971
hsa04024,dr:D00616,Diltiazem,chemical_mesh_d004110,1971
hsa04024,dr:D00631,Bepridil,chemical_mesh_d015764,1977
hsa04024,dr:D00632,Dobutamine,chemical_mesh_d004280,1974
hsa04024,dr:D00634,Bisoprolol,chemical_mesh_d017298,1984
hsa04024,dr:D00636,Amiodarone,chemical_mesh_d000638,1967
hsa04024,dr:D00683,Albuterol,chemical_mesh_d000420,1969
hsa04024,dr:D00684,bitolterol,chemical_mesh_c011685,1975
hsa04024,dr:D00685,Metaproterenol,chemical_mesh_d009921,1961
hsa04024,dr:D00686,pirbuterol,chemical_mesh_c009118,1974
hsa04024,dr:D00688,Terbutaline,chemical_mesh_d013726,1970
hsa04024,dr:D00691,Dyphylline,chemical_mesh_d004400,1946
hsa04024,dr:D00717,Dicyclomine,chemical_mesh_d004025,1951
hsa04024,dr:D00718,Flavoxate,chemical_mesh_d005422,1968
hsa04024,dr:D01006,oxyphencyclimine,chemical_mesh_c100201,1959
hsa04024,dr:D01133,pimobendan,chemical_mesh_c041648,1984
hsa04024,dr:D01171,monatepil,chemical_mesh_c067818,1990
hsa04024,dr:D01220,Trapidil,chemical_mesh_d014192,1971
hsa04024,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04024,dr:D01263,Ritodrine,chemical_mesh_d012312,1969
hsa04024,dr:D01360,Clenbuterol,chemical_mesh_d002976,1972
hsa04024,dr:D01362,tulobuterol,chemical_mesh_c010809,1975
hsa04024,dr:D01377,pyrodifenium bromide,chemical_mesh_c084641,1967
hsa04024,dr:D01385,ibudilast,chemical_mesh_c038366,1983
hsa04024,dr:D01428,Fenoterol,chemical_mesh_d005280,1968
hsa04024,dr:D01469,amosulalol,chemical_mesh_c032473,1981
hsa04024,dr:D01573,Etilefrine,chemical_mesh_d005039,1950
hsa04024,dr:D01630,propentofylline,chemical_mesh_c032114,1981
hsa04024,dr:D01635,methoxyphenamine,chemical_mesh_c005157,1948
hsa04024,dr:D01691,nipradilol,chemical_mesh_c036089,1982
hsa04024,dr:D01697,Colforsin,chemical_mesh_d005576,1978
hsa04024,dr:D01704,Cilomilast,chemical_mesh_c433247,1998
hsa04024,dr:D01771,proxyphylline,chemical_mesh_c003237,1957
hsa04024,dr:D01783,Rolipram,chemical_mesh_d020889,1976
hsa04024,dr:D01830,arotinolol,chemical_mesh_c024523,1979
hsa04024,dr:D01891,Enprostil,chemical_mesh_d016620,1985
hsa04024,dr:D01903,docarpamine,chemical_mesh_c052143,1986
hsa04024,dr:D01978,Tretoquinol,chemical_mesh_d014213,1967
hsa04024,dr:D02017,cholinophyllin,chemical_mesh_c012839,1954
