hsa,kegg_id,drug_name,drug_concept
hsa00790,dr:D11779,nulibry,Chemical_MESH_C549445
hsa00830,dr:D09385,R 115866,Chemical_MESH_C406527
hsa00830,dr:D10664,pradigastat,Chemical_MESH_C000594809
hsa00860,dr:D05922,tin mesoporphyrin,Chemical_MESH_C055421
hsa00900,dr:D00359,Lovastatin,Chemical_MESH_D008148
hsa00900,dr:D00434,Simvastatin,Chemical_MESH_D019821
hsa00900,dr:D00889,cerivastatin,Chemical_MESH_C086276
hsa00900,dr:D00893,Pravastatin,Chemical_MESH_D017035
hsa00900,dr:D00939,Alendronate,Chemical_MESH_D019386
hsa00900,dr:D01862,pitavastatin,Chemical_MESH_C108475
hsa00900,dr:D03643,dalvastatin,Chemical_MESH_C071481
hsa00900,dr:D03720,tipifarnib,Chemical_MESH_C402769
hsa00900,dr:D04768,lonafarnib,Chemical_MESH_C115354
hsa00900,dr:D07123,cimadronate,Chemical_MESH_C071542
hsa00900,dr:D09198,YM 529,Chemical_MESH_C087958
hsa00982,dr:D00505,Phenelzine,Chemical_MESH_D010624
hsa00982,dr:D00826,Tranylcypromine,Chemical_MESH_D014191
hsa00982,dr:D01888,safrazine,Chemical_MESH_C013242
hsa00982,dr:D02559,toloxatone,Chemical_MESH_C010798
hsa00982,dr:D02560,brofaromine,Chemical_MESH_C038213
hsa00982,dr:D02561,Moclobemide,Chemical_MESH_D020912
hsa00982,dr:D02563,befloxatone,Chemical_MESH_C090014
hsa00982,dr:D02579,Iproniazid,Chemical_MESH_D007490
hsa00982,dr:D02580,Isocarboxazid,Chemical_MESH_D007520
hsa00982,dr:D03248,Clorgyline,Chemical_MESH_D003010
hsa00982,dr:D03409,caroxazone,Chemical_MESH_C006919
hsa00982,dr:D07337,Nialamide,Chemical_MESH_D009526
hsa00982,dr:D07338,iproclozide,Chemical_MESH_C010474
hsa00982,dr:D08392,pirlindole,Chemical_MESH_C009830
hsa00983,dr:D03998,eniluracil,Chemical_MESH_C073482
hsa02010,dr:D00219,Acetohexamide,Chemical_MESH_D000092
hsa02010,dr:D00271,Chlorpropamide,Chemical_MESH_D002747
hsa02010,dr:D00335,Glipizide,Chemical_MESH_D005913
hsa02010,dr:D00336,Glyburide,Chemical_MESH_D005905
hsa02010,dr:D00379,Tolazamide,Chemical_MESH_D014042
hsa02010,dr:D00380,Tolbutamide,Chemical_MESH_D014044
hsa02010,dr:D00418,Minoxidil,Chemical_MESH_D008914
hsa02010,dr:D00593,glimepiride,Chemical_MESH_C057619
hsa02010,dr:D00594,repaglinide,Chemical_MESH_C072379
hsa02010,dr:D01599,Gliclazide,Chemical_MESH_D005907
hsa02010,dr:D01799,glyclopyramide,Chemical_MESH_C017346
hsa02010,dr:D01810,Nicorandil,Chemical_MESH_D020108
hsa02010,dr:D01854,mitiglinide,Chemical_MESH_C087255
hsa02010,dr:D02385,Cromakalim,Chemical_MESH_D019806
hsa02010,dr:D02425,Carbutamide,Chemical_MESH_D002271
hsa02010,dr:D02430,gliquidone,Chemical_MESH_C010969
hsa02010,dr:D03128,biricodar,Chemical_MESH_C106077
hsa02010,dr:D03968,Elacridar,Chemical_MESH_C083501
hsa02010,dr:D04739,linogliride,Chemical_MESH_C044425
hsa02010,dr:D05482,Pinacidil,Chemical_MESH_D020110
hsa02010,dr:D06008,tariquidar,Chemical_MESH_C402343
hsa02010,dr:D06084,tesmilifene,Chemical_MESH_C043062
hsa02010,dr:D06277,valspodar,Chemical_MESH_C070272
hsa02010,dr:D06387,zosuquidar trihydrochloride,Chemical_MESH_C095179
hsa02010,dr:D07117,metahexamide,Chemical_MESH_C100077
hsa02010,dr:D07118,glisoxepide,Chemical_MESH_C100171
hsa02010,dr:D10134,lumacaftor,Chemical_MESH_C569105
hsa02010,dr:D11782,"4-oxo-4H-chromene-2-carboxylic acid (2-(2-(4-(2-(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)-ethyl)-phenyl)-2H-tetrazol-5-yl)-4,5-dimethoxyphenyl)amide",Chemical_MESH_C521083
hsa03013,dr:D11222,selinexor,Chemical_MESH_C585161
hsa03013,dr:D11223,verdinexor,Chemical_MESH_C000593855
hsa03050,dr:D08880,carfilzomib,Chemical_MESH_C524865
hsa03050,dr:D09640,marizomib,Chemical_MESH_C475865
hsa03050,dr:D10110,delanzomib,Chemical_MESH_C527966
hsa03050,dr:D10130,ixazomib,Chemical_MESH_C548400
hsa03250,dr:D06297,vicriviroc,Chemical_MESH_C486781
hsa03250,dr:D06557,ONO 4128,Chemical_MESH_C502183
hsa03250,dr:D09878,cenicriviroc,Chemical_MESH_C506967
hsa03250,dr:D10087,alisporivir,Chemical_MESH_C499715
hsa03320,dr:D00279,Clofibrate,Chemical_MESH_D002994
hsa03320,dr:D00334,Gemfibrozil,Chemical_MESH_D015248
hsa03320,dr:D00565,Fenofibrate,Chemical_MESH_D011345
hsa03320,dr:D01208,alfibrate,Chemical_MESH_C005681
hsa03320,dr:D01274,tesaglitazar,Chemical_MESH_C501413
hsa03320,dr:D01366,Bezafibrate,Chemical_MESH_D001629
hsa03320,dr:D03493,ciglitazone,Chemical_MESH_C039671
hsa03320,dr:D03521,ciprofibrate,Chemical_MESH_C019304
hsa03320,dr:D03747,4-diethoxyphosphorylmethyl-N-(4-bromo-2-cyanophenyl)benzamide,Chemical_MESH_C082137
hsa03320,dr:D03996,englitazone,Chemical_MESH_C066021
hsa03320,dr:D04132,farglitazar,Chemical_MESH_C422415
hsa03320,dr:D04411,Halofenate,Chemical_MESH_D006218
hsa03320,dr:D05030,mifobate,Chemical_MESH_C051602
hsa03320,dr:D05091,muraglitazar,Chemical_MESH_C500085
hsa03320,dr:D05150,netoglitazone,Chemical_MESH_C115174
hsa03320,dr:D05739,rivoglitazone,Chemical_MESH_C521549
hsa03320,dr:D06102,etofylline clofibrate,Chemical_MESH_C028764
hsa03320,dr:D07187,etofibrate,Chemical_MESH_C009746
hsa03320,dr:D08845,aleglitazar,Chemical_MESH_C542437
hsa03320,dr:D08890,2-(4-(4-chlorobenzoyl)phenoxy)-2-methylpropanoic acid,Chemical_MESH_C533234
hsa03320,dr:D08949,naveglitazar,Chemical_MESH_C517861
hsa03320,dr:D09579,arhalofenate,Chemical_MESH_C000593473
hsa03320,dr:D11208,"2-(2,6-dimethyl-4-(3-(4-(methylthio)phenyl)-3-oxo-1-propenyl)phenoxyl)-2-methylpropanoic acid",Chemical_MESH_C585906
hsa03410,dr:D09730,olaparib,Chemical_MESH_C531550
hsa03410,dr:D10079,rucaparib,Chemical_MESH_C531549
hsa03410,dr:D10732,talazoparib,Chemical_MESH_C586365
hsa04010,dr:D00107,Tacrolimus,Chemical_MESH_D016559
hsa04010,dr:D00184,Cyclosporine,Chemical_MESH_D016572
hsa04010,dr:D00404,methsuximide,Chemical_MESH_C100286
hsa04010,dr:D00495,paramethadione,Chemical_MESH_C005731
hsa04010,dr:D00539,Ethosuximide,Chemical_MESH_D005013
hsa04010,dr:D00619,Verapamil,Chemical_MESH_D014700
hsa04010,dr:D00631,Bepridil,Chemical_MESH_D015764
hsa04010,dr:D02630,Penfluridol,Chemical_MESH_D010395
hsa04010,dr:D03350,canertinib dihydrochloride,Chemical_MESH_C072383
hsa04010,dr:D03736,doramapimod,Chemical_MESH_C452139
hsa04010,dr:D04696,lestaurtinib,Chemical_MESH_C119379
hsa04010,dr:D04862,Masoprocol,Chemical_MESH_D009637
hsa04010,dr:D05024,Mibefradil,Chemical_MESH_D020748
hsa04010,dr:D05029,midostaurin,Chemical_MESH_C059539
hsa04010,dr:D05380,pazopanib,Chemical_MESH_C516667
hsa04010,dr:D05399,EKB 569,Chemical_MESH_C413879
hsa04010,dr:D05480,pimecrolimus,Chemical_MESH_C117268
hsa04010,dr:D06005,tandutinib,Chemical_MESH_C464670
hsa04010,dr:D06129,Tiapamil Hydrochloride,Chemical_MESH_D013976
hsa04010,dr:D06285,vatalanib,Chemical_MESH_C404768
hsa04010,dr:D06407,vandetanib,Chemical_MESH_C452423
hsa04010,dr:D06413,nilotinib,Chemical_MESH_C498826
hsa04010,dr:D08279,tozasertib,Chemical_MESH_C484810
hsa04010,dr:D08503,toceranib phosphate,Chemical_MESH_C464577
hsa04010,dr:D08878,brivanib,Chemical_MESH_C509922
hsa04010,dr:D08881,cediranib,Chemical_MESH_C500926
hsa04010,dr:D08907,4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one,Chemical_MESH_C500007
hsa04010,dr:D08963,pamapimod,Chemical_MESH_C533858
hsa04010,dr:D09033,voclosporin,Chemical_MESH_C484071
hsa04010,dr:D09386,SCIO-469,Chemical_MESH_C499748
hsa04010,dr:D09539,1-(((alpha-isobutanoyloxyethoxy)carbonyl)aminomethyl)-1-cyclohexaneacetic acid,Chemical_MESH_C493250
hsa04010,dr:D09602,dilmapimod,Chemical_MESH_C574213
hsa04010,dr:D09635,linifanib,Chemical_MESH_C513486
hsa04010,dr:D09666,AZD 6244,Chemical_MESH_C517975
hsa04010,dr:D09683,tivozanib,Chemical_MESH_C553176
hsa04010,dr:D09919,lenvatinib,Chemical_MESH_C531958
hsa04010,dr:D10062,cabozantinib,Chemical_MESH_C558660
hsa04010,dr:D10064,dabrafenib,Chemical_MESH_C561627
hsa04010,dr:D10102,crenolanib,Chemical_MESH_C577197
hsa04010,dr:D10138,regorafenib,Chemical_MESH_C559147
hsa04010,dr:D10175,trametinib,Chemical_MESH_C560077
hsa04010,dr:D10229,masitinib,Chemical_MESH_C526575
hsa04010,dr:D10405,cobimetinib,Chemical_MESH_C574276
hsa04010,dr:D10426,"N-(2,3-dihydroxypropyl)-1-((2-fluoro-4-iodophenyl)amino)isonicotinamide",Chemical_MESH_C550600
hsa04010,dr:D10481,nintedanib,Chemical_MESH_C530716
hsa04010,dr:D10604,binimetinib,Chemical_MESH_C581313
hsa04010,dr:D10766,osimertinib,Chemical_MESH_C000596361
hsa04010,dr:D10858,rociletinib,Chemical_MESH_C000589977
hsa04010,dr:D10959,VX-745,Chemical_MESH_C464966
hsa04010,dr:D10983,SCY-641,Chemical_MESH_C584747
hsa04010,dr:D11032,plitidepsin,Chemical_MESH_C098980
hsa04010,dr:D11139,"1-(1-(imidazo(1,2-a)pyridin-6-yl)ethyl)-6-(1-methyl-1H-pyrazol-4-yl)-1H-(1,2,3)triazolo(4,5-b)pyrazine",Chemical_MESH_C000593259
hsa04010,dr:D11203,mirogabalin,Chemical_MESH_C000598618
hsa04010,dr:D11210,"7-(6-fluoropyridin-3-yl)-5H-pyrido(4,3-b)indole",Chemical_MESH_C000591008
hsa04010,dr:D11288,apatinib,Chemical_MESH_C553458
hsa04010,dr:D11540,AKB-9778,Chemical_MESH_C000598564
hsa04010,dr:D11589,infigratinib,Chemical_MESH_C568950
hsa04010,dr:D11675,mirdametinib,Chemical_MESH_C506614
hsa04010,dr:D11762,E-3810,Chemical_MESH_C000595232
hsa04010,dr:D11763,merestinib,Chemical_MESH_C586252
hsa04010,dr:D11772,XL647,Chemical_MESH_C571826
hsa04010,dr:D11977,HMPL-013,Chemical_MESH_C000591844
hsa04010,dr:D12229,HM781-36B,Chemical_MESH_C557213
hsa04012,dr:D03252,bosutinib,Chemical_MESH_C471992
hsa04012,dr:D03350,canertinib dihydrochloride,Chemical_MESH_C072383
hsa04012,dr:D04862,Masoprocol,Chemical_MESH_D009637
hsa04012,dr:D05399,EKB 569,Chemical_MESH_C413879
hsa04012,dr:D06068,temsirolimus,Chemical_MESH_C401859
hsa04012,dr:D06407,vandetanib,Chemical_MESH_C452423
hsa04012,dr:D06413,nilotinib,Chemical_MESH_C498826
hsa04012,dr:D08279,tozasertib,Chemical_MESH_C484810
hsa04012,dr:D08950,neratinib,Chemical_MESH_C487932
hsa04012,dr:D09664,saracatinib,Chemical_MESH_C515233
hsa04012,dr:D09666,AZD 6244,Chemical_MESH_C517975
hsa04012,dr:D09689,ARRY-334543,Chemical_MESH_C000595244
hsa04012,dr:D09883,dacomitinib,Chemical_MESH_C525726
hsa04012,dr:D10064,dabrafenib,Chemical_MESH_C561627
hsa04012,dr:D10175,trametinib,Chemical_MESH_C560077
hsa04012,dr:D10426,"N-(2,3-dihydroxypropyl)-1-((2-fluoro-4-iodophenyl)amino)isonicotinamide",Chemical_MESH_C550600
hsa04012,dr:D10766,osimertinib,Chemical_MESH_C000596361
hsa04012,dr:D10858,rociletinib,Chemical_MESH_C000589977
hsa04012,dr:D12229,HM781-36B,Chemical_MESH_C557213
hsa04014,dr:D00967,Toremifene,Chemical_MESH_D017312
hsa04014,dr:D08279,tozasertib,Chemical_MESH_C484810
hsa04014,dr:D10062,cabozantinib,Chemical_MESH_C558660
hsa04014,dr:D10173,ARQ 197,Chemical_MESH_C551661
hsa04020,dr:D00059,Levodopa,Chemical_MESH_D007980
hsa04020,dr:D00076,Norepinephrine,Chemical_MESH_D009638
hsa04020,dr:D00081,Dinoprost,Chemical_MESH_D015237
hsa04020,dr:D00095,Epinephrine,Chemical_MESH_D004837
hsa04020,dr:D00113,Atropine,Chemical_MESH_D001285
hsa04020,dr:D00124,Ephedrine,Chemical_MESH_D004809
hsa04020,dr:D00147,Hyoscyamine,Chemical_MESH_D064692
hsa04020,dr:D00176,Thyrotropin-Releasing Hormone,Chemical_MESH_D013973
hsa04020,dr:D00180,Alprostadil,Chemical_MESH_D000527
hsa04020,dr:D00193,dexpanthenol,Chemical_MESH_C007288
hsa04020,dr:D00227,Aminophylline,Chemical_MESH_D000628
hsa04020,dr:D00274,Cisapride,Chemical_MESH_D020117
hsa04020,dr:D00295,Cimetidine,Chemical_MESH_D002927
hsa04020,dr:D00300,Diphenhydramine,Chemical_MESH_D004155
hsa04020,dr:D00304,Valproic Acid,Chemical_MESH_D014635
hsa04020,dr:D00318,Famotidine,Chemical_MESH_D015738
hsa04020,dr:D00319,Felodipine,Chemical_MESH_D015736
hsa04020,dr:D00349,Isradipine,Chemical_MESH_D017275
hsa04020,dr:D00366,Lypressin,Chemical_MESH_D008236
hsa04020,dr:D00371,Theophylline,Chemical_MESH_D013806
hsa04020,dr:D00378,Timolol,Chemical_MESH_D013999
hsa04020,dr:D00397,Tropicamide,Chemical_MESH_D014331
hsa04020,dr:D00404,methsuximide,Chemical_MESH_C100286
hsa04020,dr:D00411,zafirlukast,Chemical_MESH_C062735
hsa04020,dr:D00422,Ranitidine,Chemical_MESH_D011899
hsa04020,dr:D00432,Nadolol,Chemical_MESH_D009248
hsa04020,dr:D00437,Nifedipine,Chemical_MESH_D009543
hsa04020,dr:D00438,Nimodipine,Chemical_MESH_D009553
hsa04020,dr:D00440,Nizatidine,Chemical_MESH_D016567
hsa04020,dr:D00465,oxybutynin,Chemical_MESH_C005419
hsa04020,dr:D00480,Promethazine,Chemical_MESH_D011398
hsa04020,dr:D00481,Propantheline,Chemical_MESH_D011413
hsa04020,dr:D00495,paramethadione,Chemical_MESH_C005731
hsa04020,dr:D00511,Phenylephrine,Chemical_MESH_D010656
hsa04020,dr:D00520,Dimenhydrinate,Chemical_MESH_D004111
hsa04020,dr:D00528,Caffeine,Chemical_MESH_D002110
hsa04020,dr:D00529,montelukast,Chemical_MESH_C093875
hsa04020,dr:D00539,Ethosuximide,Chemical_MESH_D005013
hsa04020,dr:D00540,Glycopyrrolate,Chemical_MESH_D006024
hsa04020,dr:D00598,Betaxolol,Chemical_MESH_D015784
hsa04020,dr:D00599,Carteolol,Chemical_MESH_D002354
hsa04020,dr:D00600,Labetalol,Chemical_MESH_D007741
hsa04020,dr:D00602,Penbutolol,Chemical_MESH_D010394
hsa04020,dr:D00607,guanadrel,Chemical_MESH_C004945
hsa04020,dr:D00613,Fenoldopam,Chemical_MESH_D018818
hsa04020,dr:D00615,Amlodipine,Chemical_MESH_D017311
hsa04020,dr:D00617,Nicardipine,Chemical_MESH_D009529
hsa04020,dr:D00618,Nisoldipine,Chemical_MESH_D015737
hsa04020,dr:D00619,Verapamil,Chemical_MESH_D014700
hsa04020,dr:D00629,Nitrendipine,Chemical_MESH_D009568
hsa04020,dr:D00631,Bepridil,Chemical_MESH_D015764
hsa04020,dr:D00632,Dobutamine,Chemical_MESH_D004280
hsa04020,dr:D00633,Dopamine,Chemical_MESH_D004298
hsa04020,dr:D00634,Bisoprolol,Chemical_MESH_D017298
hsa04020,dr:D00636,Amiodarone,Chemical_MESH_D000638
hsa04020,dr:D00659,azelastine,Chemical_MESH_C020976
hsa04020,dr:D00672,Hydroxyzine,Chemical_MESH_D006919
hsa04020,dr:D00680,Methylergonovine,Chemical_MESH_D008755
hsa04020,dr:D00682,carboprost tromethamine,Chemical_MESH_C062843
hsa04020,dr:D00683,Albuterol,Chemical_MESH_D000420
hsa04020,dr:D00684,bitolterol,Chemical_MESH_C011685
hsa04020,dr:D00685,Metaproterenol,Chemical_MESH_D009921
hsa04020,dr:D00686,pirbuterol,Chemical_MESH_C009118
hsa04020,dr:D00688,Terbutaline,Chemical_MESH_D013726
hsa04020,dr:D00711,Ketamine,Chemical_MESH_D007649
hsa04020,dr:D00717,Dicyclomine,Chemical_MESH_D004025
hsa04020,dr:D00720,mepenzolic acid,Chemical_MESH_C005101
hsa04020,dr:D00723,tridihexethyl,Chemical_MESH_C005386
hsa04020,dr:D00774,Orphenadrine,Chemical_MESH_D009966
hsa04020,dr:D00999,Acetylcholine,Chemical_MESH_D000109
hsa04020,dr:D01003,hexocyclium,Chemical_MESH_C015922
hsa04020,dr:D01005,isopropamide iodide,Chemical_MESH_C084831
hsa04020,dr:D01007,propiverine,Chemical_MESH_C015586
hsa04020,dr:D01019,Metaraminol,Chemical_MESH_D008680
hsa04020,dr:D01020,Methoxamine,Chemical_MESH_D008729
hsa04020,dr:D01025,Levobunolol,Chemical_MESH_D002040
hsa04020,dr:D01026,Sotalol,Chemical_MESH_D013015
hsa04020,dr:D01077,methylatropine,Chemical_MESH_C006649
hsa04020,dr:D01104,mepirodipine,Chemical_MESH_C050699
hsa04020,dr:D01128,ramatroban,Chemical_MESH_C063119
hsa04020,dr:D01131,lafutidine,Chemical_MESH_C076948
hsa04020,dr:D01143,isothipendyl,Chemical_MESH_C008214
hsa04020,dr:D01145,azelnidipine,Chemical_MESH_C061679
hsa04020,dr:D01151,"1,4-dihydropyridine",Chemical_MESH_C038806
hsa04020,dr:D01163,Ergonovine,Chemical_MESH_D004874
hsa04020,dr:D01165,piperidolate,Chemical_MESH_C010293
hsa04020,dr:D01171,monatepil,Chemical_MESH_C067818
hsa04020,dr:D01173,cilnidipine,Chemical_MESH_C065927
hsa04020,dr:D01174,Pheniramine,Chemical_MESH_D010632
hsa04020,dr:D01175,carpronium,Chemical_MESH_C001817
hsa04020,dr:D01201,tiemonium iodide,Chemical_MESH_C003602
hsa04020,dr:D01238,Bucladesine,Chemical_MESH_D003994
hsa04020,dr:D01263,Ritodrine,Chemical_MESH_D012312
hsa04020,dr:D01295,Cinnarizine,Chemical_MESH_D002936
hsa04020,dr:D01297,Pirenzepine,Chemical_MESH_D010890
hsa04020,dr:D01303,Flunarizine,Chemical_MESH_D005444
hsa04020,dr:D01307,Midodrine,Chemical_MESH_D008879
hsa04020,dr:D01324,mequitazine,Chemical_MESH_C006069
hsa04020,dr:D01343,Dimethindene,Chemical_MESH_D004115
hsa04020,dr:D01347,tramazoline,Chemical_MESH_C005370
hsa04020,dr:D01352,dinoprost tromethamine,Chemical_MESH_C010714
hsa04020,dr:D01360,Clenbuterol,Chemical_MESH_D002976
hsa04020,dr:D01362,tulobuterol,Chemical_MESH_C010809
hsa04020,dr:D01369,bevantolol,Chemical_MESH_C021148
hsa04020,dr:D01377,pyrodifenium bromide,Chemical_MESH_C084641
hsa04020,dr:D01390,Isoproterenol,Chemical_MESH_D007545
hsa04020,dr:D01428,Fenoterol,Chemical_MESH_D005280
hsa04020,dr:D01444,bunitrolol,Chemical_MESH_C084811
hsa04020,dr:D01452,isopropyl unoprostone,Chemical_MESH_C072630
hsa04020,dr:D01454,Bupranolol,Chemical_MESH_D002046
hsa04020,dr:D01467,TZU 0460,Chemical_MESH_C045914
hsa04020,dr:D01469,amosulalol,Chemical_MESH_C032473
hsa04020,dr:D01491,butoxybenzyl hyoscyamine,Chemical_MESH_C006846
hsa04020,dr:D01504,bufetolol,Chemical_MESH_C100228
hsa04020,dr:D01512,befunolol,Chemical_MESH_C006034
hsa04020,dr:D01538,valethamate,Chemical_MESH_C004904
hsa04020,dr:D01553,manidipine,Chemical_MESH_C054218
hsa04020,dr:D01562,aranidipine,Chemical_MESH_C059427
hsa04020,dr:D01573,Etilefrine,Chemical_MESH_D005039
hsa04020,dr:D01592,Betahistine,Chemical_MESH_D001621
hsa04020,dr:D01604,efonidipine,Chemical_MESH_C066425
hsa04020,dr:D01635,methoxyphenamine,Chemical_MESH_C005157
hsa04020,dr:D01654,bepotastine besilate,Chemical_MESH_C511534
hsa04020,dr:D01674,naftopidil,Chemical_MESH_C064357
hsa04020,dr:D01691,nipradilol,Chemical_MESH_C036089
hsa04020,dr:D01697,Colforsin,Chemical_MESH_D005576
hsa04020,dr:D01717,levocabastine,Chemical_MESH_C047340
hsa04020,dr:D01771,proxyphylline,Chemical_MESH_C003237
hsa04020,dr:D01794,bopindolol,Chemical_MESH_C036007
hsa04020,dr:D01801,thonzylamine,Chemical_MESH_C100145
hsa04020,dr:D01830,arotinolol,Chemical_MESH_C024523
hsa04020,dr:D01849,lercanidipine,Chemical_MESH_C060343
hsa04020,dr:D01869,ornoprostil,Chemical_MESH_C045125
hsa04020,dr:D01887,bunazosin,Chemical_MESH_C018176
hsa04020,dr:D01902,fonazine,Chemical_MESH_C100113
hsa04020,dr:D01908,nilvadipine,Chemical_MESH_C035100
hsa04020,dr:D01922,pratosartan,Chemical_MESH_C528642
hsa04020,dr:D01925,TA 0910,Chemical_MESH_C065049
hsa04020,dr:D01933,AE0047,Chemical_MESH_C064970
hsa04020,dr:D01955,TM 723,Chemical_MESH_C020850
hsa04020,dr:D01969,Gallopamil,Chemical_MESH_D005711
hsa04020,dr:D01978,Tretoquinol,Chemical_MESH_D014213
hsa04020,dr:D02014,Angiotensin II,Chemical_MESH_D000804
hsa04020,dr:D02017,cholinophyllin,Chemical_MESH_C012839
hsa04020,dr:D02045,benidipine hydrochloride,Chemical_MESH_C050883
hsa04020,dr:D02073,gemeprost,Chemical_MESH_C021182
hsa04020,dr:D02091,Tripelennamine,Chemical_MESH_D014309
hsa04020,dr:D02218,Papaverine,Chemical_MESH_D010208
hsa04020,dr:D02281,Levalbuterol,Chemical_MESH_D064412
hsa04020,dr:D02343,Carboprost,Chemical_MESH_D002260
hsa04020,dr:D02363,Ketanserin,Chemical_MESH_D007650
hsa04020,dr:D02374,Metipranolol,Chemical_MESH_D014290
hsa04020,dr:D02384,verlukast,Chemical_MESH_C059141
hsa04020,dr:D02389,primidolol,Chemical_MESH_C025720
hsa04020,dr:D02396,Hexoprenaline,Chemical_MESH_D006594
hsa04020,dr:D02404,Procaterol,Chemical_MESH_D017265
hsa04020,dr:D02577,flibanserin,Chemical_MESH_C098107
hsa04020,dr:D02614,denopamine,Chemical_MESH_C037293
hsa04020,dr:D02630,Penfluridol,Chemical_MESH_D010395
hsa04020,dr:D02633,lomerizine,Chemical_MESH_C052424
hsa04020,dr:D02641,Butaclamol,Chemical_MESH_D002069
hsa04020,dr:D02702,talibegron hydrochloride,Chemical_MESH_C102383
hsa04020,dr:D02719,rosaprostol,Chemical_MESH_C035288
hsa04020,dr:D02765,adaprolol,Chemical_MESH_C068416
hsa04020,dr:D02860,limaprost-alfadex,Chemical_MESH_C525749
hsa04020,dr:D02939,Angiotensin Amide,Chemical_MESH_D000802
hsa04020,dr:D02950,Antazoline,Chemical_MESH_D000865
hsa04020,dr:D02976,arbutamine,Chemical_MESH_C076559
hsa04020,dr:D03067,belfosdil,Chemical_MESH_C061154
hsa04020,dr:D03088,benzilonium bromide,Chemical_MESH_C004460
hsa04020,dr:D03195,butopamine,Chemical_MESH_C026597
hsa04020,dr:D03198,Butoxamine,Chemical_MESH_D002078
hsa04020,dr:D03350,canertinib dihydrochloride,Chemical_MESH_C072383
hsa04020,dr:D03536,clentiazem,Chemical_MESH_C056595
hsa04020,dr:D03655,darodipine,Chemical_MESH_C034600
hsa04020,dr:D04072,etafedrine,Chemical_MESH_C007636
hsa04020,dr:D04074,LY 293111,Chemical_MESH_C094099
hsa04020,dr:D04193,flordipine,Chemical_MESH_C042357
hsa04020,dr:D04488,ibopamine,Chemical_MESH_C023487
hsa04020,dr:D04625,Isoetharine,Chemical_MESH_D007528
hsa04020,dr:D04657,lacidipine,Chemical_MESH_C060285
hsa04020,dr:D04868,mebeverine,Chemical_MESH_C005096
hsa04020,dr:D04970,Methacholine Chloride,Chemical_MESH_D016210
hsa04020,dr:D05024,Mibefradil,Chemical_MESH_D020748
hsa04020,dr:D05399,EKB 569,Chemical_MESH_C413879
hsa04020,dr:D05442,perhexiline maleate,Chemical_MESH_C023470
hsa04020,dr:D05479,pimagedine,Chemical_MESH_C004479
hsa04020,dr:D05660,Pyrilamine,Chemical_MESH_D011738
hsa04020,dr:D05699,ranitidine bismuth citrate,Chemical_MESH_C073340
hsa04020,dr:D05714,remacemide,Chemical_MESH_C067553
hsa04020,dr:D05718,reproterol,Chemical_MESH_C014792
hsa04020,dr:D05727,ridogrel,Chemical_MESH_C060219
hsa04020,dr:D06129,Tiapamil Hydrochloride,Chemical_MESH_D013976
hsa04020,dr:D06274,tafluprost,Chemical_MESH_C485333
hsa04020,dr:D06877,Oxyphenonium,Chemical_MESH_D010115
hsa04020,dr:D07072,niperotidine,Chemical_MESH_C073716
hsa04020,dr:D07078,rociverine,Chemical_MESH_C021082
hsa04020,dr:D07083,octylonium,Chemical_MESH_C013934
hsa04020,dr:D07089,moxaverine,Chemical_MESH_C004490
hsa04020,dr:D07094,pinaverium,Chemical_MESH_C013199
hsa04020,dr:D07181,mepindolol,Chemical_MESH_C015340
hsa04020,dr:D07183,tobanum,Chemical_MESH_C025725
hsa04020,dr:D07185,Fendiline,Chemical_MESH_D005275
hsa04020,dr:D07194,thenalidine,Chemical_MESH_C005795
hsa04020,dr:D07195,chloropyramine,Chemical_MESH_C004664
hsa04020,dr:D07196,tolpropamine,Chemical_MESH_C005547
hsa04020,dr:D07197,bamipine,Chemical_MESH_C020867
hsa04020,dr:D07198,chlorphenoxamine,Chemical_MESH_C100100
hsa04020,dr:D07226,fesoterodine,Chemical_MESH_C526675
hsa04020,dr:D07227,Ornipressin,Chemical_MESH_D009951
hsa04020,dr:D07377,bambuterol,Chemical_MESH_C047766
hsa04020,dr:D07509,benidipine,Chemical_MESH_C061004
hsa04020,dr:D07603,caffeine citrate,Chemical_MESH_C026189
hsa04020,dr:D07906,Ergotamine,Chemical_MESH_D004878
hsa04020,dr:D08040,Histamine,Chemical_MESH_D006632
hsa04020,dr:D08078,indenolol,Chemical_MESH_C002989
hsa04020,dr:D08340,Perhexiline,Chemical_MESH_D010480
hsa04020,dr:D08408,pranlukast,Chemical_MESH_C047681
hsa04020,dr:D08494,desacetyl-TZU-0460,Chemical_MESH_C050717
hsa04020,dr:D08495,roxatidine acetate,Chemical_MESH_C053742
hsa04020,dr:D08591,tiaprost,Chemical_MESH_C039967
hsa04020,dr:D08595,tiemonium methylsulfate,Chemical_MESH_C020526
hsa04020,dr:D08837,aclidinium bromide,Chemical_MESH_C542859
hsa04020,dr:D08864,azilsartan,Chemical_MESH_C521273
hsa04020,dr:D08892,clevidipine,Chemical_MESH_C118563
hsa04020,dr:D08986,GSK221149A,Chemical_MESH_C522194
hsa04020,dr:D09003,2-(2-(4-chlorophenyl)ethoxy)adenosine,Chemical_MESH_C476036
