kegg_id,name,chebi,pubchem_sid,pubchem_cid,mesh_headings,mesh_terms,mesh_id,conv_method,mesh_label,score
dr:D00181,Argatroban,N/A,pubchem:7847249,92721,['argatroban'],"['(21R)-argatroban', '(2R,4R)-1-((2S)-5-((aminoiminomethyl)amino)-1-oxo-2-((((3S)-1,2,3,4-tetrahydro-3-methyl-8-quinolinyl)sulfonyl)amino)pentyl)-4-methyl-2-piperidinecarboxylic acid', 'MMTQAP', 'argatroban hydrate', 'argatroban monohydrate', '(21R)-argatroban anhydrous', '(21S)-argatroban', 'MCI 9038', 'argatroban', '(2R,4R)-1-(5-((aminoiminomethyl)amino)-1-oxo-2-(((1,2,3,4-tetrahydro-3-methyl-8-quinolinyl)sulfonyl)amino)pentyl)-4-methyl-2-piperidinecarboxylic acid', '(21S)-argatroban anhydrous', '(2R,4R)-1-((2S)-5-((aminoiminomethyl)amino)-1-oxo-2-((((3R)-1,2,3,4-tetrahydro-3-methyl-8-quinolinyl)sulfonyl)amino)pentyl)-4-methyl-2-piperidinecarboxylic acid', '(2R,4R)-1-(5-((aminoiminomethyl)amino)-1-oxo-2-(((1,2,3,4-tetrahydro-3-methyl-8-quinolinyl)sulfonyl)amino)pentyl)-4-methyl-2-piperidinecarboxylic acid monohydrate', 'MD 805', 'MPQA', 'Novastan', 'argatroban anhydrous', 'Acova', 'MCI-9038', 'MD-805', 'MD805']",C031942,exact_heading,argatroban,0.0
dr:D00182,Norethindrone,chebi:7627,pubchem:7847250,6230,['Norethindrone'],"['Nor-QD', 'Norcolute', 'Norethisterone', 'Conceplan', 'Norethindrone, (1 beta)-Isomer', '19-Norpregn-4-en-20-yn-3-one, 17-hydroxy-, (17alpha)-', 'Micronor', 'Nor QD', 'Norethindrone', 'Norpregneninolone', 'Ethinylnortestosterone', 'Monogest', 'NorQD', 'Norcolut', 'Norlutin']",D009640,exact_heading,Norethindrone,0.0
dr:D00184,Cyclosporine,chebi:4031,pubchem:7847252,5280754,['Cyclosporine'],"['CyA-NOF', 'Cyclosporin A', 'Neoral', 'Sandimmun', 'Sandimmune', 'Cyclosporin', 'OL 27 400', 'OL 27400', 'Sandimmun Neoral', 'Ciclosporin', 'CsA Neoral', 'CsA-Neoral', 'CyA NOF', 'Cyclosporine', 'Cyclosporine A', 'CsANeoral', 'OL 27-400']",D016572,exact_heading,Cyclosporine,0.0
dr:D00185,Estriol,chebi:27974,pubchem:7847253,5756,['Estriol'],"['(16beta,17beta)-Estra-1,3,5(10)-Triene-3,16,17-Triol', '16-alpha-Hydroxy-Estradiol', '16alpha,17beta Estriol', '16 alpha Hydroxy Estradiol', 'Estriol', '(16alpha,17beta)-Estra-1,3,5(10)-Triene-3,16,17-Triol', '16alpha,17beta-Estriol', '16beta Hydroxy Estradiol', '16beta-Hydroxy-Estradiol', 'Epiestriol', 'Estra-1,3,5(10)-Triene-3,16beta,17beta-Triol', 'Ovestin']",D004964,exact_heading,Estriol,0.0
dr:D00187,Ergocalciferol,chebi:28934,pubchem:7847255,5280793,['Ergocalciferols'],"['Ergocalciferol', 'Calciferols', 'D2, Vitamin', 'Ergocalciferols', 'Vitamin D2', 'Vitamin D 2']",D004872,exact_heading,Ergocalciferols,0.0
dr:D00188,Cholecalciferol,chebi:28940,pubchem:7847256,5280795,['Cholecalciferol'],"['(3 beta,5Z,7E)-9,10-Secocholesta-5,7,10(19)-trien-3-ol', 'Cholecalciferol', 'Calciol', 'Cholecalciferols', 'Vitamin D 3', 'Vitamin D3']",D002762,exact_heading,Cholecalciferol,0.0
dr:D00193,Dexpanthenol,chebi:27373,pubchem:7847261,131204,['dexpanthenol'],"['Bepanthen', 'Ilopan', 'Otriven Dexpanthenol', 'Pan Rhinol', 'Pan-Ophtal', 'Panthenol LAW', 'Panthogenat', 'Wund- und Heilsalbe LAW', 'Corneregel', 'D-panthenol', 'DL-panthenol', 'Dexpanthenol Heumann', 'Nasicur', 'Panthenol Lichtenstein', 'Panthoderm', 'Rhinoclir', 'Siozwo SANA', '(+)-2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutyramide', '2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide', 'Panthenol Jenapharm', 'Repa-Ophtal', 'Ucee D', 'Marolderm', 'NasenSpray ratiopharm Panthenol', 'Panthenol Braun', 'Panthenol-ratiopharm', 'Urupan', 'butanamide, 2,4-dihydroxy-n-(3-hydroxypropyl)-3,3-dimethyl-, (+--)-', 'dexpanthenol', 'panthenol', 'panthenol von ct', 'pantothenol']",C007288,exact_heading,dexpanthenol,0.0
dr:D00195,Codeine,N/A,pubchem:7847263,5362471,[],[],D003061,exact_name,Codeine,0.0
dr:D00196,Physostigmine,chebi:27953,pubchem:7847264,5983,['Physostigmine'],"['Eserine', 'Physostigmine']",D010830,exact_heading,Physostigmine,0.0
dr:D00197,Reserpine,chebi:28487,pubchem:7847265,5770,['Reserpine'],"['Rausedyl', 'Rausedil', 'Reserpine', 'Serpasil', 'V-Serp', 'Raupasil', 'Serpivite', 'V Serp', 'Raunervil']",D012110,exact_heading,Reserpine,0.0
dr:D00199,Ajmaline,chebi:28462,pubchem:7847267,441080,[],[],D000404,exact_name,Ajmaline,0.0
dr:D00216,Acarbose,chebi:2376,pubchem:7847283,41774,['Acarbose'],"['Prandase', 'Glucor', 'Acarbose', 'Bay g 5421', 'Glumida', 'Precose', 'Glucobay']",D020909,exact_heading,Acarbose,0.0
dr:D00217,Acetaminophen,chebi:46195,pubchem:7847284,1983,['Acetaminophen'],"['Algotropyl', 'Anacin 3', 'Hydroxyacetanilide', 'Panadol', 'p-Hydroxyacetanilide', 'Acamol', 'Acetaco', 'Acetominophen', 'Paracetamol', 'Acetaminophen', 'Anacin-3', 'N-(4-Hydroxyphenyl)acetanilide', 'p-Acetamidophenol', 'APAP', 'Acephen', 'Acetamidophenol', 'Anacin3', 'Datril', 'N-Acetyl-p-aminophenol', 'Tylenol']",D000082,exact_heading,Acetaminophen,0.0
dr:D00218,Acetazolamide,chebi:27690,pubchem:7847285,1986,['Acetazolamide'],"['ApoAcetazolamide', 'Diamox', 'Huma-Zolamide', 'Acetadiazol', 'Acetazolam', 'Acetazolamide', 'Ak Zol', 'Diuramide', 'Défiltran', 'Glauconox', 'Glaupax', 'Ak-Zol', 'AkZol', 'Apo Acetazolamide', 'Apo-Acetazolamide', 'Edemox', 'Huma Zolamide', 'HumaZolamide', 'Acetazolamide Sodium, (Sterile)', 'Acetazolamide, Monosodium Salt', 'Diacarb']",D000086,exact_heading,Acetazolamide,0.0
dr:D00219,Acetohexamide,chebi:28052,pubchem:7847286,1989,['Acetohexamide'],"['Acetohexamide', 'Gamadiabet', 'Dymelor', 'Dimelor']",D000092,exact_heading,Acetohexamide,0.0
dr:D00224,Allopurinol,chebi:40279,pubchem:7847291,135401907,['Allopurinol'],"['Allohexan', 'Alloprin', 'Allpargin', 'Capurate', 'Lopurin', 'Pan Quimica', 'Pureduct', 'Purinol', 'Tipuric', 'Uribenz', 'Uripurinol', 'Urosin', 'Zyloric', 'Allohexal', 'Allopurin', 'Allorin', 'Apulonga', 'Caplenal', 'Foligan', 'Novopurol', 'Remid', 'Rimapurinol', 'Zyloprim', 'Allural', 'Cellidrin', 'Embarin', 'Hamarin', 'Lysuron', 'Progout', 'Uridocid', 'Zygout', 'Allopurinol', 'Apurin', 'Atisuril', 'Bleminol', 'Jenapurinol', 'Milurit', 'Milurite', 'Roucol', 'Suspendol', 'Urtias', 'Xanthomax', 'Xanturic']",D000493,exact_heading,Allopurinol,0.0
dr:D00225,Alprazolam,chebi:2611,pubchem:7847292,2118,['Alprazolam'],"['Alprazolam', 'Esparon', 'Kalma', 'Xanax', 'Apo Alpraz', 'Apo-Alpraz', 'Cassadan', 'Novo-Alprazol', 'Trankimazin', 'U-31,889', 'Alprazolan', 'Alprox', 'D65MT', 'Nu Alpraz', 'Nu-Alpraz', 'Tafil', 'D-65MT', 'Novo Alprazol', 'Ralozam', 'U31,889']",D000525,exact_heading,Alprazolam,0.0
dr:D00227,Aminophylline,chebi:2659,pubchem:7847294,9433,['Aminophylline'],"['Aminophylline', 'Carine', 'Diaphyllin', 'Drafilyn', 'Duraphyllin', 'Mundiphyllin Retard', 'Tari-Dog', 'Theophyllamin Jenapharm', 'Theophyllin EDA-ratiopharm', 'Theophylline Ethylenediamine', 'Aminodur', 'Aminophylline DF', 'Clonofilin', 'Corophyllin', 'Phyllocontin', 'Truphylline', 'Afonilum', 'Aminophyllin', 'Cardophyllin', 'Euphyllin', 'Euphyllin Retard', 'Euphylline', 'Godafilin', 'Mini-Lix', 'Somophyllin', 'Theophyllamine', 'Theophyllin EDAratiopharm', 'Ethylenediamine, Theophylline', 'Eufilina', 'Eufilina Venosa', 'Mundiphyllin', 'Novophyllin', 'Phyllotemp', 'Theophyllin EDA ratiopharm']",D000628,exact_heading,Aminophylline,0.0
dr:D00228,Amoxapine,chebi:2675,pubchem:7847295,2170,['Amoxapine'],"['2-Chloro-11-(1-piperazinyl)dibenz(b,f)(1,4)oxazepine', 'CL 67,772', 'Desmethylloxapine', 'Asendis', 'Asendin', 'CL-67,772', 'CL67,772', 'Demolox', 'Défanyl', 'Amoxapine']",D000657,exact_heading,Amoxapine,0.0
dr:D00231,Inamrinone,chebi:2686,pubchem:7847298,3698,['Amrinone'],"['Amrinone', 'Inocor', 'Win 40680', 'Win40680', 'Amrinon', 'Cordemcura', ""5-Amino-(3,4'-bipyridine)-6(1H)-one"", 'Win-40680', 'Wincoram']",D000676,exact_heading,Amrinone,0.0
dr:D00232,Anisotropine methylbromide,chebi:2739,pubchem:7847299,657201,['octotropine methylbromide'],"['anisotropine methylbromide', 'Valpin', 'anisotropine methylbromide, (endo)-isomer', 'octotropine methylbromide', 'octatropine']",C100237,exact_heading,octotropine methylbromide,0.0
dr:D00234,Astemizole,chebi:2896,pubchem:7847301,2247,['Astemizole'],"['Astemizol ratiopharm', 'Esmacen', 'Fustermizol', 'Paralergin', 'R-43-512', 'Retolen', 'Rifedot', 'Alermizol', 'Astemina', 'Astemizol Alonga', 'Hismanal', 'R 43 512', 'Astemizole', 'Hubermizol', 'Laridal', 'ratiopharm, Astemizol', 'Alonga, Astemizol', 'Astesen', 'Emdar', 'Histaminos', 'R43512', 'Rimbol', 'Romadin', 'Simprox', 'Urdrim']",D016589,exact_heading,Astemizole,0.0
dr:D00235,Atenolol,chebi:2904,pubchem:7847302,2249,['Atenolol'],"['Atenolol', 'ICI66082', 'ICI 66082', 'Tenormin', 'ICI-66082', 'Tenormine']",D001262,exact_heading,Atenolol,0.0
dr:D00241,Baclofen,chebi:2972,pubchem:7847307,2284,['Baclofen'],"['Apo Baclofen', 'ApoBaclofen', 'Baclofen', 'Baclofen AWD', 'Baclofène Irex', 'Baclofène-Irex', 'BaclofèneIrex', 'CIBA-34,647-BA', 'Chlorophenyl GABA', 'Gen-Baclofen', 'Lebic', 'Nu Baclo', 'PMS Baclofen', 'Apo-Baclofen', 'Ba-34,647', 'Baclophen', 'CIBA34,647BA', 'Clofen', 'GABA, Chlorophenyl', 'Genpharm', 'Liorésal', 'beta-(p-Chlorophenyl)-gamma-aminobutyric Acid', 'Ba34647', 'Baclospas', 'Gen Baclofen', 'GenBaclofen', 'Lioresal', 'Nu-Baclo', 'PCP-GABA', 'AWD, Baclofen', 'Atrofen', 'Ba-34647', 'Ba34,647', 'NuBaclo', 'PMS-Baclofen', 'PMSBaclofen', 'beta-(Aminomethyl)-4-chlorobenzenepropanoic Acid']",D001418,exact_heading,Baclofen,0.0
dr:D00244,Betamethasone,chebi:3077,pubchem:7847310,9782,['Betamethasone'],"['Celestona', 'Celeston', 'Flubenisolone', 'Betadexamethasone', 'Betamethasone', 'Celestone', 'Cellestoderm']",D001623,exact_heading,Betamethasone,0.0
dr:D00246,Budesonide,chebi:3207,pubchem:7847312,5281004,['Budesonide'],"['Budesonide', 'Budesonide, (R)-Isomer', 'Budesonide, (S)-Isomer', 'Horacort', 'Pulmicort', 'Tarpeyo', 'Rhinocort']",D019819,exact_heading,Budesonide,0.0
dr:D00247,Bumetanide,chebi:3213,pubchem:7847313,2471,['Bumetanide'],"['Bumedyl', 'Bumetanide', 'Bumethanide', 'Drenural', 'PF1593', 'Bumex', 'Fordiuran', 'Burinex', 'Miccil', 'PF 1593', 'PF-1593']",D002034,exact_heading,Bumetanide,0.0
dr:D00249,Calcitonin salmon,chebi:3306,pubchem:7847315,16129616,['Calcitonin'],"['Calcitonin', 'Calcitonin, Eel', 'Ciba 47175 BA', 'Ciba 47175-BA', 'Eel Calcitonin', 'Calcitonin(1-32)', 'Calcitrin', 'Thyrocalcitonin', 'Ciba 47175BA']",D002116,exact_heading,Calcitonin,0.0
dr:D00250,Capsaicin,chebi:3374,pubchem:7847316,1548943,['Capsaicin'],"['8-Methyl-N-Vanillyl-6-Nonenamide', 'Antiphlogistine Rub A-535 Capsaicin', 'Capsaicine', 'Capsin', 'Capzasin', 'NGX-4010', 'NGX4010', 'Axsain', 'NGX 4010', '8 Methyl N Vanillyl 6 Nonenamide', 'Capsicum Farmaya', 'Capsidol', 'Gelcen', 'Zacin', 'Zostrix', 'Capsaicin', 'Katrum']",D002211,exact_heading,Capsaicin,0.0
dr:D00251,Captopril,chebi:3380,pubchem:7847317,44093,['Captopril'],"['SQ14,225', 'Capoten', 'Captopril', 'SQ 14225', 'SQ-14,225', 'SQ14225', '(S)-1-(3-Mercapto-2-methyl-1-oxopropyl)-L-proline', 'SQ 14,534', 'SQ 14534', 'SQ14,534', 'Lopirin', 'SQ 14,225', 'SQ-14,534', 'SQ-14225', 'SQ-14534', 'SQ14534']",N/A,failed,N/A,0.0
dr:D00252,Carbamazepine,chebi:3387,pubchem:7847318,2554,['Carbamazepine'],"['Carbamazepine Phosphate', 'Carbazepin', 'Epitol', 'Carbamazepine L-Tartrate (4:1)', 'Carbamazepine Sulfate (2:1)', 'Carbamazepine Hydrochloride', 'Finlepsin', 'Neurotol', 'Amizepine', 'Carbamazepine', 'Carbamazepine Acetate', 'Carbamazepine Anhydrous', 'Carbamazepine Dihydrate', 'Tegretol']",D002220,exact_heading,Carbamazepine,0.0
dr:D00255,Carvedilol,chebi:3441,pubchem:7847321,2585,['Carvedilol'],"['14C-labeled Carvedilol', 'BM 14190', 'Carvedilol, (+)', 'Carvedilol, (+)-isomer', 'Coropres', 'Kredex', 'Querto', 'carvedilol hydrochloride', 'carvedilol, (S)-isomer', 'BM-14190', 'BM14190', 'Carvedilol, (-)', 'Carvedilol, 14C labeled', 'carvedilol, (+-)-isomer', 'Carvedilol, (-)-isomer', 'Dilatrend', 'carvedilol', 'carvedilol, (R)-isomer', 'carvedilol, 14C-labeled', 'Coreg', 'Eucardic']",N/A,failed,N/A,0.0
dr:D00267,Chlordiazepoxide,chebi:3611,pubchem:7847333,2712,['Chlordiazepoxide'],"['Chlordiazepoxide Hydrochloride', 'Chlordiazepoxide Monohydrochloride', 'Elenium', 'Hydrobromide, Chlordiazepoxide', 'Chlordiazepoxide Perchlorate', 'Monohydrochloride, Chlordiazepoxide', '7-Chloro-N-methyl-5-phenyl-3H-1,4-benzodiazepin-2-amine 4-oxide', '7-chloro-2-methylamino-5-phenyl-3H-1,4-benzodiazepine-4-oxide', 'Chlordiazepoxide', 'Chlordiazepoxide Hydrobromide', 'Perchlorate, Chlordiazepoxide', '7 Chloro 2 methylamino 5 phenyl 3H 1,4 benzodiazepine 4 oxide', '7 Chloro N methyl 5 phenyl 3H 1,4 benzodiazepin 2 amine 4 oxide', 'Chlozepid', 'Hydrochloride, Chlordiazepoxide', 'Librium', 'Methaminodiazepoxide']",D002707,exact_heading,Chlordiazepoxide,0.0
dr:D00269,Chlorotrianisene,chebi:3641,pubchem:7847335,11289,['Chlorotrianisene'],['Chlorotrianisene'],D002741,exact_heading,Chlorotrianisene,0.0
dr:D00270,Chlorpromazine,chebi:3647,pubchem:7847336,2726,['Chlorpromazine'],"['Contomin', 'Fenactil', 'Largactil', 'Chlorazine', 'Chlorpromazine Hydrochloride', 'Thorazine', 'Aminazine', 'Chlordelazine', 'Hydrochloride, Chlorpromazine', 'Propaphenin', 'Chlorpromazine']",D002746,exact_heading,Chlorpromazine,0.0
dr:D00271,Chlorpropamide,chebi:3650,pubchem:7847337,2727,['Chlorpropamide'],"['Apo-Chlorpropamide', 'Glucamide', 'Diabinese', 'Meldian', 'Chlorpropamide', 'Insogen', 'Clorpropamid']",D002747,exact_heading,Chlorpropamide,0.0
dr:D00272,Chlorthalidone,chebi:3654,pubchem:7847338,2732,['Chlorthalidone'],"['Chlorthalidone', 'Hygroton', 'Chlorphthalidolone', 'Chlortalidone', 'Oxodoline', 'Phthalamudine', 'Thalitone']",D002752,exact_heading,Chlorthalidone,0.0
dr:D00274,Cisapride,chebi:3720,pubchem:7847340,2769,['Cisapride'],"['Propulsid', 'R-51619', 'Cisapride', 'R 51619', 'R51619']",D020117,exact_heading,Cisapride,0.0
dr:D00279,Clofibrate,chebi:3750,pubchem:7847345,2796,['Clofibrate'],"['Atromid', 'Chlorophenoxyisobutyrate, Ethyl', 'Ethyl Chlorophenoxyisobutyrate', 'Miskleron', 'Clofibrate', 'Athromidin', 'Miscleron', 'Atromid S', 'Clofibric Acid, Ethyl Ester']",D002994,exact_heading,Clofibrate,0.0
dr:D00280,Clonazepam,chebi:3756,pubchem:7847346,2802,['Clonazepam'],"['Antelepsin', 'Klonopin', '2H-1,4-Benzodiazepin-2-one, 5-(2-chlorophenyl)-1,3-dihydro-7-nitro-', 'Clonazepam', 'Rivotril', 'Ro 5-4023', 'Ro 54023']",D002998,exact_heading,Clonazepam,0.0
dr:D00281,Clonidine,chebi:3757,pubchem:7847347,2803,['Clonidine'],"['Chlophazolin', 'Klofelin', 'Klofenil', 'M 5041T', 'M-5041T', 'M5041T', 'Monohydrobromide, Clonidine', 'Clonidine Hydrochloride', 'Dihydrochloride, Clonidine', 'Dixarit', 'Gemiton', 'Monohydrochloride, Clonidine', 'ST 155', 'ST155', 'Catapressan', 'Clonidine', 'Clonidine Dihydrochloride', 'Clonidine Monohydrochloride', 'Clopheline', 'Hemiton', 'Hydrochloride, Clonidine', 'Isoglaucon', 'Catapres', 'Catapresan', 'Clofelin', 'Clofenil', 'Clonidine Monohydrobromide', 'ST-155']",D003000,exact_heading,Clonidine,0.0
dr:D00283,Clozapine,chebi:3766,pubchem:7847349,135398737,['Clozapine'],"['Clozapine', 'Leponex', 'Clozaril']",D003024,exact_heading,Clozapine,0.0
dr:D00284,Cosyntropin,chebi:3901,pubchem:7847350,16129617,['Cosyntropin'],"['1-24-ACTH', '1-24-Corticotropin', 'Cortrosyn', 'Tetracosactrin', 'ACTH (1-24)', 'Corticotropin (1-24)-Tetracosapeptide', 'Cortosyn', 'Tetracosactide', 'ACTH, Synthetic', 'Cosyntropin', 'Tetracosapeptide', 'ACTH 1-24', 'Corticotropin (1-24)-Peptide', 'Synthetic ACTH']",D003366,exact_heading,Cosyntropin,0.0
dr:D00289,Danazol,chebi:4315,pubchem:7847355,28417,['Danazol'],"['Danazol-ratiopharm', 'Danocrine', 'Cyclomen', 'Danatrol', 'Danazant', 'Danazol Ratiopharm', 'Danol', 'Danoval', 'Azol', 'Norciden', 'Panacrine', 'Danazol', 'Ladogal']",D003613,exact_heading,Danazol,0.0
dr:D00291,Desmopressin,chebi:4450,pubchem:7847357,27991,['Deamino Arginine Vasopressin'],"['Minurin', 'Octostim', '1-Desamino-8-arginine Vasopressin', 'Adiuretin SD', 'Arginine Vasopressin, Deamino', 'Deamino Arginine Vasopressin', 'Desmopressin', 'Desmopressin Monoacetate', 'Monoacetate, Desmopressin', 'Monoacetate, Trihydrate Desmopressin', 'Octim', 'Vasopressin, 1-Desamino-8-arginine', '1-Deamino-8-D-arginine Vasopressin', 'Acetate, Desmopressin', 'Adiuretin', 'Apo-Desmopressin', 'Desmogalen', 'Desmopressin Acetate', 'Desmopressine Ferring', 'Nocutil', 'Trihydrate Desmopressin Monoacetate', 'Vasopressin, 1-Deamino-8-D-arginine', 'Vasopressin, Deamino Arginine', 'DDAVP', 'Desmopressin Monoacetate, Trihydrate', 'Desmospray', 'Desmotabs', 'Ferring, Desmopressine', 'Minirin']",D003894,exact_heading,Deamino Arginine Vasopressin,0.0
dr:D00292,Dexamethasone,chebi:41879,pubchem:7847358,5743,['Dexamethasone'],"['Decaject', 'Decaject L.A.', 'Decameth', 'Hexadecadrol', 'Oradexon', 'Decaject-L.A.', 'Decaspray', 'Dexasone', 'Dexpak', 'Methylfluorprednisolone', 'Hexadrol', 'Dexamethasone', 'Maxidex', 'Millicorten']",D003907,exact_heading,Dexamethasone,0.0
dr:D00293,Diazepam,chebi:49575,pubchem:7847359,3016,['Diazepam'],"['Diazemuls', 'Faustan', 'Sibazon', 'Stesolid', '7-Chloro-1,3-dihydro-1-methyl-5-phenyl-2H-1,4-benzodiazepin-2-one', 'Diazepam', 'Apaurin', 'Relanium', 'Seduxen', 'Valium']",D003975,exact_heading,Diazepam,0.0
dr:D00294,Diazoxide,chebi:4495,pubchem:7847360,3019,['Diazoxide'],"['Diazoxide', 'Hyperstat', 'Proglycem']",D003981,exact_heading,Diazoxide,0.0
dr:D00295,Cimetidine,chebi:3699,pubchem:7847361,2756,['Cimetidine'],"['SK and F92334', 'SKF 92334', 'Cimetidine HCl', 'Eureceptor', 'Histodil', 'SK and F 92334', 'SKF-92334', 'Altramet', 'Cimetidine', ""N-Cyano-N'-methyl-N''-(2-(((5-methyl-1H-imidazol-4-yl)methyl)thio)ethyl)guanidine"", 'SK and F-92334', 'Tagamet', 'Biomet', 'Biomet400', 'Cimetidine Hydrochloride', 'HCl, Cimetidine', 'Hydrochloride, Cimetidine', 'SKF92334']",D002927,exact_heading,Cimetidine,0.0
dr:D00297,Digitoxin,chebi:28544,pubchem:7847363,441207,['Digitoxin'],"['Bürger, Digitoxin', 'Digimerck', 'Digitoxin', 'Digitoxin AWD', 'Digophton', 'AWD, Digitoxin', 'Coramedan', 'Digitoxin Bürger', 'Digitoxin-Philo', 'Nativelle, Digitaline', 'Digitoxin Didier', 'Didier, Digitoxin', 'Digimed', 'Digitaline Nativelle', 'Digitoxin Philo']",D004074,exact_heading,Digitoxin,0.0
dr:D00298,Digoxin,chebi:4551,pubchem:7847364,2724385,['Digoxin'],"['Digoregen', 'Digoxina Boehringer', 'Dilanacin', 'Nativelle, Digoxine', 'Digitek', 'Hemigoxine Nativelle', 'Lanicor', 'Lanoxin-PG', 'Boehringer, Digoxina', 'Digoxin', 'Lanoxicaps', 'Lanoxin PG', 'Nativelle, Hemigoxine', 'Digacin', 'Digoxine Nativelle', 'Lanacordin', 'Lanoxin', 'Lenoxin', 'Mapluxin']",D004077,exact_heading,Digoxin,0.0
dr:D00299,Dihydrotachysterol,chebi:4591,pubchem:7847365,5311071,['Dihydrotachysterol'],"['AT-10', 'Calcamine', 'AT10', 'Dihydrotachysterin', 'Dihydrotachysterol', 'AT 10', 'Tachystin']",D004097,exact_heading,Dihydrotachysterol,0.0
dr:D00300,Diphenhydramine,chebi:4636,pubchem:7847366,3100,['Diphenhydramine'],"['2-Diphenylmethoxy-N,N-dimethylethylamine', 'Citrate, Diphenhydramine', 'Diphenylhydramin', 'Dormin', 'Benhydramin', 'Benylin', 'Diphenhydramine', 'Diphenhydramine Citrate', 'Diphenhydramine Hydrochloride', 'Diphenhydramine Citrate (1:1)', 'Hydrochloride, Diphenhydramine', 'Allerdryl', 'Benadryl', 'Benzhydramine', 'Dimedrol', 'Diphenylhydramine']",D004155,exact_heading,Diphenhydramine,0.0
dr:D00302,Dipyridamole,chebi:4653,pubchem:7847368,3108,['Dipyridamole'],"['Antistenocardin', 'Apo-Dipyridamole', 'Cerebrovase', 'Miosen', 'Curantyl', 'Kurantil', 'Persantin', 'Apo Dipyridamole', 'Cléridium', 'Dipyramidole', 'Dipyridamole', 'Curantil', 'Novo Dipiradol', 'Novo-Dipiradol', 'Persantine']",D004176,exact_heading,Dipyridamole,0.0
dr:D00303,Disopyramide,chebi:4657,pubchem:7847369,3114,['Disopyramide'],"['Disopyramide', 'Disopyramide, (+-)-Isomer', 'Disopyramide, (R)-Isomer', 'Palpitin', 'Rythmilen', 'SC 13957', 'Disopyramide Phosphate (1:1), (+-)-Isomer', 'Disopyramide, L-Tartrate (1:1), (S)-Isomer', 'Disopyramide, L-Tartrate (1:2), (+-)-Isomer', 'Disopyramide, L-Tartrate, (S)-isomer', 'Norpace', 'Diisopyramide', 'Disopyramide Monohydrochloride', 'Disopyramide Phosphate', 'Disopyramide Phosphate (1:1)', 'Disopyramide Phosphate (1:1), (S)-Isomer', 'Disopyramide, (S)-Isomer', 'Disopyramide, D-Tartrate (1:1), (S)-Isomer', 'Disopyramide, L-Tartrate (1:1), (R)-Isomer', 'Disopyramide Phosphate (1:1), (R)-Isomer', 'Palpitine', 'Rhythmodan', 'Ritmilen', 'SC-13957', 'SC13957']",D004206,exact_heading,Disopyramide,0.0
dr:D00304,Divalproex sodium,chebi:4667,pubchem:7847370,23663956,['Valproic Acid'],"['2 Propylpentanoic Acid', 'Calcium Valproate', 'Depakine', 'Divalproex', 'Propylisopropylacetic Acid', 'Valproate Sodium', 'Dipropyl Acetate', 'Ergenyl', 'Depakote', 'Divalproex Sodium', 'Magnesium Valproate', 'Valproate', 'Vupral', '2-Propylpentanoic Acid', 'Convulsofin', 'Depakene', 'Semisodium Valproate', 'Sodium Valproate', 'Valproate Calcium', 'Valproic Acid', 'Valproic Acid, Sodium Salt (2:1)']",D014635,exact_heading,Valproic Acid,0.0
dr:D00306,Dronabinol,chebi:66964,pubchem:7847372,16078,['Dronabinol'],"['THC', 'delta(1)-THC', '9-ene-Tetrahydrocannabinol', 'Dronabinol', 'Tetrahydrocannabinol', 'Tetrahydrocannabinol, Trans-(+-)-Isomer', 'Tetrahydrocannabinol, Trans-Isomer', 'Marinol', 'Tetrahydrocannabinol, (6aR-cis)-Isomer', 'Tetrahydrocannabinol, (6aS-cis)-Isomer', 'Tetrahydrocannabinol, Trans Isomer', 'delta(9)-THC', 'delta(9)-Tetrahydrocannabinol', '9 ene Tetrahydrocannabinol', 'Tetrahydrocannabinol, (6a-trans)-Isomer', 'delta(1)-Tetrahydrocannabinol']",D013759,exact_heading,Dronabinol,0.0
dr:D00308,Droperidol,chebi:4717,pubchem:7847374,3168,['Droperidol'],"['Droperidol', 'Dehydrobenzperidol', 'Dehidrobenzperidol', 'Droleptan', 'Inapsine']",D004329,exact_heading,Droperidol,0.0
dr:D00311,Estazolam,chebi:4858,pubchem:7847377,3261,['Estazolam'],"['D40TA', 'Estazolam', 'ProSom', 'D-40TA', 'Tasedan', 'Nuctalon']",D004949,exact_heading,Estazolam,0.0
