kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D00387,Triazolam,Chemical_MESH_D014229,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00389,Methandrostenolone,Chemical_MESH_D008696,['AR'],['Gene_367']
dr:D00390,Triflupromazine,Chemical_MESH_D014273,['DRD2'],['Gene_1813']
dr:D00394,Trimipramine,Chemical_MESH_D014299,"['SLC6A2', 'SLC6A4']","['Gene_6530', 'Gene_6532']"
dr:D00397,Tropicamide,Chemical_MESH_D014331,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D00401,Methimazole,Chemical_MESH_D008713,['TPO'],['Gene_7173']
dr:D00403,Methotrimeprazine,Chemical_MESH_D008728,['DRD2'],['Gene_1813']
dr:D00404,methsuximide,Chemical_MESH_C100286,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['Gene_8911', 'Gene_8912', 'Gene_8913']"
dr:D00405,Methyldopa,Chemical_MESH_D008750,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D00407,Methylprednisolone,Chemical_MESH_D008775,['NR3C1'],['Gene_2908']
dr:D00408,Methyltestosterone,Chemical_MESH_D008777,['AR'],['Gene_367']
dr:D00410,Metyrapone,Chemical_MESH_D008797,['CYP11B1'],['Gene_1584']
dr:D00411,zafirlukast,Chemical_MESH_C062735,['CYSLTR1'],['Gene_10800']
dr:D00414,zileuton,Chemical_MESH_C063449,['ALOX5'],['Gene_240']
dr:D00415,zolmitriptan,Chemical_MESH_C089750,"['HTR1B', 'HTR1D']","['Gene_3351', 'Gene_3352']"
dr:D00417,Milrinone,Chemical_MESH_D020105,"['PDE3A', 'PDE3B']","['Gene_5139', 'Gene_5140']"
dr:D00418,Minoxidil,Chemical_MESH_D008914,"['ABCC8', 'KCNJ11']","['Gene_6833', 'Gene_3767']"
dr:D00419,Misoprostol,Chemical_MESH_D016595,"['PTGER2', 'PTGER3', 'PTGER4']","['Gene_5732', 'Gene_5733', 'Gene_5734']"
dr:D00420,Mitotane,Chemical_MESH_D008939,['CYP17A1'],['Gene_1586']
dr:D00421,Ramipril,Chemical_MESH_D017257,['ACE'],['Gene_1636']
dr:D00422,Ranitidine,Chemical_MESH_D011899,['HRH2'],['Gene_3274']
dr:D00426,Risperidone,Chemical_MESH_D018967,"['DRD2', 'HTR2A']","['Gene_1813', 'Gene_3356']"
dr:D00428,salicylsalicylic acid,Chemical_MESH_C014182,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D00430,Secobarbital,Chemical_MESH_D012631,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00431,Metolazone,Chemical_MESH_D008788,['SLC12A3'],['Gene_6559']
dr:D00432,Nadolol,Chemical_MESH_D009248,"['ADRB1', 'ADRB2']","['Gene_153', 'Gene_154']"
dr:D00434,Simvastatin,Chemical_MESH_D019821,['HMGCR'],['Gene_3156']
dr:D00437,Nifedipine,Chemical_MESH_D009543,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00438,Nimodipine,Chemical_MESH_D009553,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00440,Nizatidine,Chemical_MESH_D016567,['HRH2'],['Gene_3274']
dr:D00442,Octreotide,Chemical_MESH_D015282,['SSTR2'],['Gene_6752']
dr:D00443,Spironolactone,Chemical_MESH_D013148,['NR3C2'],['Gene_4306']
dr:D00444,Stanozolol,Chemical_MESH_D013197,['AR'],['Gene_367']
dr:D00451,Sumatriptan,Chemical_MESH_D018170,"['HTR1B', 'HTR1D']","['Gene_3351', 'Gene_3352']"
dr:D00455,Omeprazole,Chemical_MESH_D009853,"['ATP4A', 'ATP4B']","['Gene_495', 'Gene_496']"
dr:D00456,Ondansetron,Chemical_MESH_D017294,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D00457,quazepam,Chemical_MESH_C025130,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00461,quinethazone,Chemical_MESH_C050700,"['SLC12A3', 'SLC12A1']","['Gene_6559', 'Gene_6557']"
dr:D00462,Oxandrolone,Chemical_MESH_D010074,['AR'],['Gene_367']
dr:D00464,Oxazepam,Chemical_MESH_D010076,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00465,oxybutynin,Chemical_MESH_C005419,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D00469,pralidoxime,Chemical_MESH_C028797,['ACHE'],['Gene_43']
dr:D00470,Prazepam,Chemical_MESH_D011222,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00472,Prednisolone,Chemical_MESH_D011239,['NR3C1'],['Gene_2908']
dr:D00477,Procainamide,Chemical_MESH_D011342,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D00479,Prochlorperazine,Chemical_MESH_D011346,['DRD2'],['Gene_1813']
dr:D00480,Promethazine,Chemical_MESH_D011398,['HRH1'],['Gene_3269']
dr:D00481,Propantheline,Chemical_MESH_D011413,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D00482,Dextropropoxyphene,Chemical_MESH_D011431,['OPRM1'],['Gene_4988']
dr:D00483,Propranolol,Chemical_MESH_D011433,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D00484,Protriptyline,Chemical_MESH_D011530,"['SLC6A2', 'SLC6A4']","['Gene_6530', 'Gene_6532']"
dr:D00485,Pseudoephedrine,Chemical_MESH_D054199,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152', 'Gene_153', 'Gene_154', 'Gene_155']"
dr:D00487,Pyridostigmine Bromide,Chemical_MESH_D011729,['ACHE'],['Gene_43']
dr:D00490,Oxymetholone,Chemical_MESH_D010110,['AR'],['Gene_367']
dr:D00492,Pancuronium,Chemical_MESH_D010197,"['CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNA10', 'CHRNB2', 'CHRNB3', 'CHRNB4']","['Gene_1135', 'Gene_1136', 'Gene_1137', 'Gene_1138', 'Gene_8973', 'Gene_1139', 'Gene_55584', 'Gene_57053', 'Gene_1141', 'Gene_1142', 'Gene_1143']"
dr:D00495,paramethadione,Chemical_MESH_C005731,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00498,Pentazocine,Chemical_MESH_D010423,"['OPRK1', 'OPRM1']","['Gene_4986', 'Gene_4988']"
dr:D00499,Pentobarbital,Chemical_MESH_D010424,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00502,Pergolide,Chemical_MESH_D010479,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D00503,Perphenazine,Chemical_MESH_D010546,['DRD2'],['Gene_1813']
dr:D00505,Phenelzine,Chemical_MESH_D010624,"['MAOA', 'MAOB']","['Gene_4128', 'Gene_4129']"
dr:D00506,Phenobarbital,Chemical_MESH_D010634,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00507,Phenoxybenzamine,Chemical_MESH_D010643,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152']"
dr:D00509,Phentolamine,Chemical_MESH_D010646,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152']"
dr:D00510,Phenylbutazone,Chemical_MESH_D010653,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D00511,Phenylephrine,Chemical_MESH_D010656,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D00512,Phenytoin,Chemical_MESH_D010672,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D00513,Pindolol,Chemical_MESH_D010869,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D00514,Dexmedetomidine,Chemical_MESH_D020927,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D00517,isoamyl nitrite,Chemical_MESH_C048958,"['GUCY1A2', 'GUCY1A1', 'GUCY1B1']","['Gene_2977', 'Gene_2982', 'Gene_2983']"
dr:D00518,Dichlorphenamide,Chemical_MESH_D004005,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['Gene_759', 'Gene_760', 'Gene_761', 'Gene_762', 'Gene_763', 'Gene_11238', 'Gene_765', 'Gene_766', 'Gene_767', 'Gene_768', 'Gene_771', 'Gene_377677', 'Gene_23632']"
dr:D00519,Chlorothiazide,Chemical_MESH_D002740,['SLC12A3'],['Gene_6559']
dr:D00520,Dimenhydrinate,Chemical_MESH_D004111,['HRH1'],['Gene_3269']
dr:D00521,Terfenadine,Chemical_MESH_D016593,"['HRH1', 'KCNH2']","['Gene_3269', 'Gene_3757']"
dr:D00522,candesartan,Chemical_MESH_C081643,['AGTR1'],['Gene_185']
dr:D00524,Carbachol,Chemical_MESH_D002217,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D00525,Pilocarpine,Chemical_MESH_D010862,"['CHRM3', 'CHRM2']","['Gene_1131', 'Gene_1129']"
dr:D00528,Caffeine,Chemical_MESH_D002110,"['ADORA1', 'ADORA2A', 'PDE1B', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A']","['Gene_134', 'Gene_135', 'Gene_5153', 'Gene_5138', 'Gene_5139', 'Gene_5140', 'Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144', 'Gene_8654']"
dr:D00529,montelukast,Chemical_MESH_C093875,['CYSLTR1'],['Gene_10800']
dr:D00530,zaleplon,Chemical_MESH_C085665,['GABRA1'],['Gene_2554']
dr:D00531,Nitrazepam,Chemical_MESH_D009567,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00532,Glutethimide,Chemical_MESH_D005984,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00535,Vigabatrin,Chemical_MESH_D020888,['ABAT'],['Gene_18']
dr:D00539,Ethosuximide,Chemical_MESH_D005013,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['Gene_8911', 'Gene_8912', 'Gene_8913']"
dr:D00540,Glycopyrrolate,Chemical_MESH_D006024,['CHRM3'],['Gene_1131']
dr:D00548,Etomidate,Chemical_MESH_D005045,['GABRA1'],['Gene_2554']
dr:D00549,Propofol,Chemical_MESH_D015742,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00550,Midazolam,Chemical_MESH_D008874,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00551,Tetracaine,Chemical_MESH_D013748,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D00552,Benzocaine,Chemical_MESH_D001566,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D00553,Prilocaine,Chemical_MESH_D011318,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D00554,Ethinyl Estradiol,Chemical_MESH_D004997,['ESR1'],['Gene_2099']
dr:D00555,Amobarbital,Chemical_MESH_D000654,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D00558,Carbidopa,Chemical_MESH_D002230,['DDC'],['Gene_1644']
dr:D00560,Pimozide,Chemical_MESH_D010868,"['DRD2', 'ADRA2A']","['Gene_1813', 'Gene_150']"
dr:D00561,sertindole,Chemical_MESH_C066304,"['HTR2A', 'DRD2']","['Gene_3356', 'Gene_1813']"
dr:D00562,Propylthiouracil,Chemical_MESH_D011441,"['TPO', 'DIO1', 'DIO2']","['Gene_7173', 'Gene_1733', 'Gene_1734']"
dr:D00564,Warfarin,Chemical_MESH_D014859,"['VKORC1', 'NQO1']","['Gene_79001', 'Gene_1728']"
dr:D00565,Fenofibrate,Chemical_MESH_D011345,['PPARA'],['Gene_5465']
dr:D00566,Sodium Salicylate,Chemical_MESH_D012980,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D00568,rofecoxib,Chemical_MESH_C116926,['PTGS2'],['Gene_5743']
dr:D00570,Colchicine,Chemical_MESH_D003078,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['Gene_10381', 'Gene_10382', 'Gene_10383', 'Gene_203068', 'Gene_347688', 'Gene_347733', 'Gene_7280', 'Gene_81027', 'Gene_84617']"
dr:D00573,Goserelin,Chemical_MESH_D017273,['GNRHR'],['Gene_2798']
dr:D00574,Aminoglutethimide,Chemical_MESH_D000616,['CYP19A1'],['Gene_1588']
dr:D00575,Mestranol,Chemical_MESH_D008656,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D00576,Quinestrol,Chemical_MESH_D011800,['ESR1'],['Gene_2099']
dr:D00577,Diethylstilbestrol,Chemical_MESH_D004054,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D00584,Fluorouracil,Chemical_MESH_D005472,['TYMS'],['Gene_7298']
dr:D00585,Mifepristone,Chemical_MESH_D015735,"['PGR', 'NR3C1']","['Gene_5241', 'Gene_2908']"
dr:D00586,Flutamide,Chemical_MESH_D005485,['AR'],['Gene_367']
dr:D00593,glimepiride,Chemical_MESH_C057619,['ABCC8'],['Gene_6833']
dr:D00594,repaglinide,Chemical_MESH_C072379,"['ABCC8', 'KCNJ11']","['Gene_6833', 'Gene_3767']"
dr:D00595,Buformin,Chemical_MESH_D002026,"['PRKAA1', 'PRKAA2']","['Gene_5562', 'Gene_5563']"
dr:D00597,Acebutolol,Chemical_MESH_D000070,['ADRB1'],['Gene_153']
dr:D00598,Betaxolol,Chemical_MESH_D015784,['ADRB1'],['Gene_153']
dr:D00599,Carteolol,Chemical_MESH_D002354,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D00600,Labetalol,Chemical_MESH_D007741,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_153', 'Gene_154']"
dr:D00601,Metoprolol,Chemical_MESH_D008790,['ADRB1'],['Gene_153']
dr:D00602,Penbutolol,Chemical_MESH_D010394,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D00605,Guanabenz,Chemical_MESH_D006143,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D00606,Guanfacine,Chemical_MESH_D016316,['ADRA2A'],['Gene_150']
dr:D00607,guanadrel,Chemical_MESH_C004945,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_148', 'Gene_147', 'Gene_146', 'Gene_150', 'Gene_151', 'Gene_152']"
dr:D00608,Doxazosin,Chemical_MESH_D017292,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D00609,Prazosin,Chemical_MESH_D011224,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D00610,Terazosin,Chemical_MESH_C041226,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D00612,trimethaphan camsylate,Chemical_MESH_C017774,['CHRNA10'],['Gene_57053']
dr:D00613,Fenoldopam,Chemical_MESH_D018818,['DRD1'],['Gene_1812']
dr:D00615,Amlodipine,Chemical_MESH_D017311,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00616,Diltiazem,Chemical_MESH_D004110,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00617,Nicardipine,Chemical_MESH_D009529,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00618,Nisoldipine,Chemical_MESH_D015737,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00619,Verapamil,Chemical_MESH_D014700,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00620,benazepril,Chemical_MESH_C044946,['ACE'],['Gene_1636']
dr:D00621,Enalapril,Chemical_MESH_D004656,['ACE'],['Gene_1636']
dr:D00623,moexipril,Chemical_MESH_C058302,['ACE'],['Gene_1636']
dr:D00624,Perindopril,Chemical_MESH_D020913,['ACE'],['Gene_1636']
dr:D00625,miglitol,Chemical_MESH_C045621,"['GAA', 'GANC', 'MGAM']","['Gene_2548', 'Gene_2595', 'Gene_8972']"
dr:D00626,candesartan cilexetil,Chemical_MESH_C077793,['AGTR1'],['Gene_185']
dr:D00628,"24,25-Dihydroxyvitamin D 3",Chemical_MESH_D015650,['VDR'],['Gene_7421']
dr:D00629,Nitrendipine,Chemical_MESH_D009568,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D00631,Bepridil,Chemical_MESH_D015764,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNA1I', 'CACNA1H', 'CACNA1G', 'KCNH2', 'KCNQ1', 'KCNA5', 'KCND3', 'KCNJ3', 'KCNJ5', 'KCNJ8', 'KCNJ11', 'KCNJ12', 'ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779', 'Gene_8911', 'Gene_8912', 'Gene_8913', 'Gene_3757', 'Gene_3784', 'Gene_3741', 'Gene_3752', 'Gene_3760', 'Gene_3762', 'Gene_3764', 'Gene_3767', 'Gene_3768', 'Gene_476', 'Gene_477', 'Gene_478', 'Gene_480']"
dr:D00632,Dobutamine,Chemical_MESH_D004280,['ADRB1'],['Gene_153']
dr:D00633,Dopamine,Chemical_MESH_D004298,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']","['Gene_1812', 'Gene_1813', 'Gene_1814', 'Gene_1815', 'Gene_1816']"
dr:D00634,Bisoprolol,Chemical_MESH_D017298,['ADRB1'],['Gene_153']
dr:D00636,Amiodarone,Chemical_MESH_D000638,"['KCND3', 'KCNH2', 'KCNQ1', 'KCNJ3', 'KCNJ5', 'KCNJ8', 'KCNJ11', 'KCNJ12', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_3752', 'Gene_3757', 'Gene_3784', 'Gene_3760', 'Gene_3762', 'Gene_3764', 'Gene_3767', 'Gene_3768', 'Gene_148', 'Gene_147', 'Gene_146', 'Gene_153', 'Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
