kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D00417,Milrinone,chemical_mesh_d020105,"['PDE3A', 'PDE3B']","['gene_5139', 'gene_5140']"
dr:D00418,Minoxidil,chemical_mesh_d008914,"['ABCC8', 'KCNJ11']","['gene_6833', 'gene_3767']"
dr:D00419,Misoprostol,chemical_mesh_d016595,"['PTGER2', 'PTGER3', 'PTGER4']","['gene_5732', 'gene_5733', 'gene_5734']"
dr:D00420,Mitotane,chemical_mesh_d008939,['CYP17A1'],['gene_1586']
dr:D00421,Ramipril,chemical_mesh_d017257,['ACE'],['gene_1636']
dr:D00422,Ranitidine,chemical_mesh_d011899,['HRH2'],['gene_3274']
dr:D00426,Risperidone,chemical_mesh_d018967,"['DRD2', 'HTR2A']","['gene_1813', 'gene_3356']"
dr:D00428,salicylsalicylic acid,chemical_mesh_c014182,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D00430,Secobarbital,chemical_mesh_d012631,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00431,Metolazone,chemical_mesh_d008788,['SLC12A3'],['gene_6559']
dr:D00432,Nadolol,chemical_mesh_d009248,"['ADRB1', 'ADRB2']","['gene_153', 'gene_154']"
dr:D00434,Simvastatin,chemical_mesh_d019821,['HMGCR'],['gene_3156']
dr:D00437,Nifedipine,chemical_mesh_d009543,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00438,Nimodipine,chemical_mesh_d009553,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00440,Nizatidine,chemical_mesh_d016567,['HRH2'],['gene_3274']
dr:D00442,Octreotide,chemical_mesh_d015282,['SSTR2'],['gene_6752']
dr:D00443,Spironolactone,chemical_mesh_d013148,['NR3C2'],['gene_4306']
dr:D00444,Stanozolol,chemical_mesh_d013197,['AR'],['gene_367']
dr:D00451,Sumatriptan,chemical_mesh_d018170,"['HTR1B', 'HTR1D']","['gene_3351', 'gene_3352']"
dr:D00455,Omeprazole,chemical_mesh_d009853,"['ATP4A', 'ATP4B']","['gene_495', 'gene_496']"
dr:D00456,Ondansetron,chemical_mesh_d017294,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['gene_3359', 'gene_9177', 'gene_170572', 'gene_200909', 'gene_285242']"
dr:D00457,quazepam,chemical_mesh_c025130,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00461,quinethazone,chemical_mesh_c050700,"['SLC12A3', 'SLC12A1']","['gene_6559', 'gene_6557']"
dr:D00462,Oxandrolone,chemical_mesh_d010074,['AR'],['gene_367']
dr:D00464,Oxazepam,chemical_mesh_d010076,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00465,oxybutynin,chemical_mesh_c005419,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D00469,pralidoxime,chemical_mesh_c028797,['ACHE'],['gene_43']
dr:D00470,Prazepam,chemical_mesh_d011222,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00472,Prednisolone,chemical_mesh_d011239,['NR3C1'],['gene_2908']
dr:D00477,Procainamide,chemical_mesh_d011342,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00479,Prochlorperazine,chemical_mesh_d011346,['DRD2'],['gene_1813']
dr:D00480,Promethazine,chemical_mesh_d011398,['HRH1'],['gene_3269']
dr:D00481,Propantheline,chemical_mesh_d011413,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D00482,Dextropropoxyphene,chemical_mesh_d011431,['OPRM1'],['gene_4988']
dr:D00483,Propranolol,chemical_mesh_d011433,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D00484,Protriptyline,chemical_mesh_d011530,"['SLC6A2', 'SLC6A4']","['gene_6530', 'gene_6532']"
dr:D00485,Pseudoephedrine,chemical_mesh_d054199,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C', 'ADRB1', 'ADRB2', 'ADRB3']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152', 'gene_153', 'gene_154', 'gene_155']"
dr:D00487,Pyridostigmine Bromide,chemical_mesh_d011729,['ACHE'],['gene_43']
dr:D00490,Oxymetholone,chemical_mesh_d010110,['AR'],['gene_367']
dr:D00492,Pancuronium,chemical_mesh_d010197,"['CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNA10', 'CHRNB2', 'CHRNB3', 'CHRNB4']","['gene_1135', 'gene_1136', 'gene_1137', 'gene_1138', 'gene_8973', 'gene_1139', 'gene_55584', 'gene_57053', 'gene_1141', 'gene_1142', 'gene_1143']"
dr:D00495,paramethadione,chemical_mesh_c005731,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00498,Pentazocine,chemical_mesh_d010423,"['OPRK1', 'OPRM1']","['gene_4986', 'gene_4988']"
dr:D00499,Pentobarbital,chemical_mesh_d010424,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00502,Pergolide,chemical_mesh_d010479,"['DRD1', 'DRD2']","['gene_1812', 'gene_1813']"
dr:D00503,Perphenazine,chemical_mesh_d010546,['DRD2'],['gene_1813']
dr:D00505,Phenelzine,chemical_mesh_d010624,"['MAOA', 'MAOB']","['gene_4128', 'gene_4129']"
dr:D00506,Phenobarbital,chemical_mesh_d010634,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00507,Phenoxybenzamine,chemical_mesh_d010643,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152']"
dr:D00509,Phentolamine,chemical_mesh_d010646,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152']"
dr:D00510,Phenylbutazone,chemical_mesh_d010653,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D00511,Phenylephrine,chemical_mesh_d010656,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D00512,Phenytoin,chemical_mesh_d010672,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00513,Pindolol,chemical_mesh_d010869,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D00514,Dexmedetomidine,chemical_mesh_d020927,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D00517,isoamyl nitrite,chemical_mesh_c048958,"['GUCY1A1', 'GUCY1B1']","['gene_2982', 'gene_2983']"
dr:D00518,Dichlorphenamide,chemical_mesh_d004005,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['gene_759', 'gene_760', 'gene_761', 'gene_762', 'gene_763', 'gene_11238', 'gene_765', 'gene_766', 'gene_767', 'gene_768', 'gene_771', 'gene_377677', 'gene_23632']"
dr:D00519,Chlorothiazide,chemical_mesh_d002740,['SLC12A3'],['gene_6559']
dr:D00520,Dimenhydrinate,chemical_mesh_d004111,['HRH1'],['gene_3269']
dr:D00521,Terfenadine,chemical_mesh_d016593,"['HRH1', 'KCNH2']","['gene_3269', 'gene_3757']"
dr:D00522,candesartan,chemical_mesh_c081643,['AGTR1'],['gene_185']
dr:D00524,Carbachol,chemical_mesh_d002217,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['gene_1128', 'gene_1129', 'gene_1131', 'gene_1132', 'gene_1133']"
dr:D00525,Pilocarpine,chemical_mesh_d010862,"['CHRM3', 'CHRM2']","['gene_1131', 'gene_1129']"
dr:D00528,Caffeine,chemical_mesh_d002110,"['ADORA1', 'ADORA2A', 'PDE1B', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE5A']","['gene_134', 'gene_135', 'gene_5153', 'gene_5138', 'gene_5139', 'gene_5140', 'gene_5141', 'gene_5142', 'gene_5143', 'gene_5144', 'gene_8654']"
dr:D00529,montelukast,chemical_mesh_c093875,['CYSLTR1'],['gene_10800']
dr:D00530,zaleplon,chemical_mesh_c085665,['GABRA1'],['gene_2554']
dr:D00531,Nitrazepam,chemical_mesh_d009567,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00532,Glutethimide,chemical_mesh_d005984,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00535,Vigabatrin,chemical_mesh_d020888,['ABAT'],['gene_18']
dr:D00539,Ethosuximide,chemical_mesh_d005013,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['gene_8911', 'gene_8912', 'gene_8913']"
dr:D00540,Glycopyrrolate,chemical_mesh_d006024,['CHRM3'],['gene_1131']
dr:D00548,Etomidate,chemical_mesh_d005045,['GABRA1'],['gene_2554']
dr:D00549,Propofol,chemical_mesh_d015742,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00550,Midazolam,chemical_mesh_d008874,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00551,Tetracaine,chemical_mesh_d013748,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00552,Benzocaine,chemical_mesh_d001566,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00553,Prilocaine,chemical_mesh_d011318,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997,['ESR1'],['gene_2099']
dr:D00555,Amobarbital,chemical_mesh_d000654,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['gene_2554', 'gene_2555', 'gene_2556', 'gene_2557', 'gene_2558', 'gene_2559', 'gene_2560', 'gene_2561', 'gene_2562', 'gene_2563', 'gene_2564', 'gene_2565', 'gene_2566', 'gene_2567', 'gene_2568', 'gene_55879']"
dr:D00558,Carbidopa,chemical_mesh_d002230,['DDC'],['gene_1644']
dr:D00560,Pimozide,chemical_mesh_d010868,"['DRD2', 'ADRA2A']","['gene_1813', 'gene_150']"
dr:D00561,sertindole,chemical_mesh_c066304,"['HTR2A', 'DRD2']","['gene_3356', 'gene_1813']"
dr:D00562,Propylthiouracil,chemical_mesh_d011441,"['TPO', 'DIO1', 'DIO2']","['gene_7173', 'gene_1733', 'gene_1734']"
dr:D00564,Warfarin,chemical_mesh_d014859,"['VKORC1', 'NQO1']","['gene_79001', 'gene_1728']"
dr:D00565,Fenofibrate,chemical_mesh_d011345,['PPARA'],['gene_5465']
dr:D00566,Sodium Salicylate,chemical_mesh_d012980,"['PTGS1', 'PTGS2']","['gene_5742', 'gene_5743']"
dr:D00568,rofecoxib,chemical_mesh_c116926,['PTGS2'],['gene_5743']
dr:D00570,Colchicine,chemical_mesh_d003078,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['gene_10381', 'gene_10382', 'gene_10383', 'gene_203068', 'gene_347688', 'gene_347733', 'gene_7280', 'gene_81027', 'gene_84617']"
dr:D00573,Goserelin,chemical_mesh_d017273,['GNRHR'],['gene_2798']
dr:D00574,Aminoglutethimide,chemical_mesh_d000616,['CYP19A1'],['gene_1588']
dr:D00575,Mestranol,chemical_mesh_d008656,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D00576,Quinestrol,chemical_mesh_d011800,['ESR1'],['gene_2099']
dr:D00577,Diethylstilbestrol,chemical_mesh_d004054,"['ESR1', 'ESR2']","['gene_2099', 'gene_2100']"
dr:D00584,Fluorouracil,chemical_mesh_d005472,['TYMS'],['gene_7298']
dr:D00585,Mifepristone,chemical_mesh_d015735,"['PGR', 'NR3C1']","['gene_5241', 'gene_2908']"
dr:D00586,Flutamide,chemical_mesh_d005485,['AR'],['gene_367']
dr:D00593,glimepiride,chemical_mesh_c057619,['ABCC8'],['gene_6833']
dr:D00594,repaglinide,chemical_mesh_c072379,"['ABCC8', 'KCNJ11']","['gene_6833', 'gene_3767']"
dr:D00595,Buformin,chemical_mesh_d002026,"['PRKAA1', 'PRKAA2']","['gene_5562', 'gene_5563']"
dr:D00597,Acebutolol,chemical_mesh_d000070,['ADRB1'],['gene_153']
dr:D00598,Betaxolol,chemical_mesh_d015784,['ADRB1'],['gene_153']
dr:D00599,Carteolol,chemical_mesh_d002354,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D00600,Labetalol,chemical_mesh_d007741,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'ADRB2']","['gene_148', 'gene_147', 'gene_146', 'gene_153', 'gene_154']"
dr:D00601,Metoprolol,chemical_mesh_d008790,['ADRB1'],['gene_153']
dr:D00602,Penbutolol,chemical_mesh_d010394,"['ADRB1', 'ADRB2', 'ADRB3']","['gene_153', 'gene_154', 'gene_155']"
dr:D00605,Guanabenz,chemical_mesh_d006143,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_150', 'gene_151', 'gene_152']"
dr:D00606,Guanfacine,chemical_mesh_d016316,['ADRA2A'],['gene_150']
dr:D00607,guanadrel,chemical_mesh_c004945,"['ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA2C']","['gene_148', 'gene_147', 'gene_146', 'gene_150', 'gene_151', 'gene_152']"
dr:D00608,Doxazosin,chemical_mesh_d017292,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D00609,Prazosin,chemical_mesh_d011224,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D00610,Terazosin,chemical_mesh_c041226,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['gene_148', 'gene_147', 'gene_146']"
dr:D00612,trimethaphan camsylate,chemical_mesh_c017774,['CHRNA10'],['gene_57053']
dr:D00613,Fenoldopam,chemical_mesh_d018818,['DRD1'],['gene_1812']
dr:D00615,Amlodipine,chemical_mesh_d017311,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00616,Diltiazem,chemical_mesh_d004110,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00617,Nicardipine,chemical_mesh_d009529,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00618,Nisoldipine,chemical_mesh_d015737,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00619,Verapamil,chemical_mesh_d014700,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00620,benazepril,chemical_mesh_c044946,['ACE'],['gene_1636']
dr:D00621,Enalapril,chemical_mesh_d004656,['ACE'],['gene_1636']
dr:D00623,moexipril,chemical_mesh_c058302,['ACE'],['gene_1636']
dr:D00624,Perindopril,chemical_mesh_d020913,['ACE'],['gene_1636']
dr:D00625,miglitol,chemical_mesh_c045621,"['GAA', 'GANC', 'MGAM']","['gene_2548', 'gene_2595', 'gene_8972']"
dr:D00626,candesartan cilexetil,chemical_mesh_c077793,['AGTR1'],['gene_185']
dr:D00628,"24,25-Dihydroxyvitamin D 3",chemical_mesh_d015650,['VDR'],['gene_7421']
dr:D00629,Nitrendipine,chemical_mesh_d009568,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['gene_775', 'gene_776', 'gene_778', 'gene_779']"
dr:D00631,Bepridil,chemical_mesh_d015764,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNA1I', 'CACNA1H', 'CACNA1G', 'KCNH2', 'KCNQ1', 'KCNA5', 'KCND3', 'KCNJ3', 'KCNJ5', 'KCNJ8', 'KCNJ11', 'KCNJ12', 'ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['gene_775', 'gene_776', 'gene_778', 'gene_779', 'gene_8911', 'gene_8912', 'gene_8913', 'gene_3757', 'gene_3784', 'gene_3741', 'gene_3752', 'gene_3760', 'gene_3762', 'gene_3764', 'gene_3767', 'gene_3768', 'gene_476', 'gene_477', 'gene_478', 'gene_480']"
dr:D00632,Dobutamine,chemical_mesh_d004280,['ADRB1'],['gene_153']
dr:D00633,Dopamine,chemical_mesh_d004298,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']","['gene_1812', 'gene_1813', 'gene_1814', 'gene_1815', 'gene_1816']"
dr:D00634,Bisoprolol,chemical_mesh_d017298,['ADRB1'],['gene_153']
dr:D00636,Amiodarone,chemical_mesh_d000638,"['KCND3', 'KCNH2', 'KCNQ1', 'KCNJ3', 'KCNJ5', 'KCNJ8', 'KCNJ11', 'KCNJ12', 'ADRA1A', 'ADRA1B', 'ADRA1D', 'ADRB1', 'SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_3752', 'gene_3757', 'gene_3784', 'gene_3760', 'gene_3762', 'gene_3764', 'gene_3767', 'gene_3768', 'gene_148', 'gene_147', 'gene_146', 'gene_153', 'gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00638,Flecainide,chemical_mesh_d005424,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00639,Mexiletine,chemical_mesh_d008801,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00640,Propafenone,chemical_mesh_d011405,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['gene_6323', 'gene_6326', 'gene_6328', 'gene_6329', 'gene_6331', 'gene_6334', 'gene_6335', 'gene_6336', 'gene_11280']"
dr:D00644,esmolol,chemical_mesh_c036604,['ADRB1'],['gene_153']
dr:D00645,Bretylium Tosylate,chemical_mesh_d001950,"['ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4']","['gene_476', 'gene_477', 'gene_478', 'gene_480']"
dr:D00647,dofetilide,chemical_mesh_c063533,['KCNH2'],['gene_3757']
dr:D00648,ibutilide,chemical_mesh_c067192,['KCNH2'],['gene_3757']
dr:D00649,Amiloride,chemical_mesh_d000584,"['SCNN1A', 'SCNN1B', 'SCNN1G']","['gene_6337', 'gene_6338', 'gene_6340']"
dr:D00650,Bendroflumethiazide,chemical_mesh_d001539,['SLC12A3'],['gene_6559']
dr:D00651,benzothiazide,chemical_mesh_c004463,['SLC12A3'],['gene_6559']
dr:D00652,brinzolamide,chemical_mesh_c111827,['CA2'],['gene_760']
dr:D00653,dorzolamide,chemical_mesh_c062765,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['gene_759', 'gene_760', 'gene_761', 'gene_762', 'gene_763', 'gene_11238', 'gene_765', 'gene_766', 'gene_767', 'gene_768', 'gene_771', 'gene_377677', 'gene_23632']"
dr:D00654,Hydroflumethiazide,chemical_mesh_d006857,"['SLC12A3', 'SLC12A1']","['gene_6559', 'gene_6557']"
dr:D00655,Methazolamide,chemical_mesh_d008704,"['CA1', 'CA2', 'CA3', 'CA4', 'CA5A', 'CA5B', 'CA6', 'CA7', 'CA8', 'CA9', 'CA12', 'CA13', 'CA14']","['gene_759', 'gene_760', 'gene_761', 'gene_762', 'gene_763', 'gene_11238', 'gene_765', 'gene_766', 'gene_767', 'gene_768', 'gene_771', 'gene_377677', 'gene_23632']"
dr:D00656,Methyclothiazide,chemical_mesh_d008736,"['SLC12A3', 'SLC12A1']","['gene_6559', 'gene_6557']"
dr:D00657,Polythiazide,chemical_mesh_d011139,['SLC12A3'],['gene_6559']
dr:D00658,Trichlormethiazide,chemical_mesh_d014237,"['SLC12A3', 'SLC12A1']","['gene_6559', 'gene_6557']"
dr:D00659,azelastine,chemical_mesh_c020976,['HRH1'],['gene_3269']
dr:D00662,azatadine,chemical_mesh_c006656,['HRH1'],['gene_3269']
dr:D00663,Brompheniramine,chemical_mesh_d001977,['HRH1'],['gene_3269']
dr:D00664,Cetirizine,chemical_mesh_d017332,['HRH1'],['gene_3269']
dr:D00665,Chlorpheniramine,chemical_mesh_d002744,['HRH1'],['gene_3269']
dr:D00667,demecarium,chemical_mesh_c100193,['ACHE'],['gene_43']
