gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
F10,Gene_2159,"['dr:D03213', 'dr:D04029', 'dr:D04183', 'dr:D08873', 'dr:D08913', 'dr:D09546', 'dr:D09923', 'dr:D10471']","['apixaban', 'razaxaban', 'Fidexaban', 'betrixaban', 'N-(4-chlorophenyl)-N-(2-fluoro-4-(2-oxopyridin-1(2H)-yl)phenyl)-4-methoxypyrrolidiine-1,2-dicarboxamide', 'edoxaban', '1-(1-(3-((6-chloronaphthalen-2-yl)sulfonyl)-2-hydroxypropanoyl)piperidin-4-yl)tetrahydropyrimidin-2(1H)-one', 'idraparinux']","['Chemical_MESH_C522181', 'Chemical_MESH_C500057', 'Chemical_MESH_C114592', 'Chemical_MESH_C543086', 'Chemical_MESH_C523986', 'Chemical_MESH_C552171', 'Chemical_MESH_C553657', 'Chemical_MESH_C479958']"
ABL1,Gene_25,"['dr:D03252', 'dr:D06413', 'dr:D08279', 'dr:D09664', 'dr:D09950', 'dr:D10202']","['bosutinib', 'nilotinib', 'tozasertib', 'saracatinib', 'ponatinib', 'bafetinib']","['Chemical_MESH_C471992', 'Chemical_MESH_C498826', 'Chemical_MESH_C484810', 'Chemical_MESH_C515233', 'Chemical_MESH_C545373', 'Chemical_MESH_C506918']"
SRC,Gene_6714,"['dr:D03252', 'dr:D09664', 'dr:D10423']","['bosutinib', 'saracatinib', 'ilorasertib']","['Chemical_MESH_C471992', 'Chemical_MESH_C515233', 'Chemical_MESH_C577638']"
SI,Gene_6476,['dr:D03342'],['camiglibose'],['Chemical_MESH_C069606']
EGFR,Gene_1956,"['dr:D03350', 'dr:D04862', 'dr:D05399', 'dr:D06407', 'dr:D08950', 'dr:D09689', 'dr:D09883', 'dr:D10766', 'dr:D10858', 'dr:D11251', 'dr:D11772', 'dr:D12229']","['canertinib dihydrochloride', 'Masoprocol', 'EKB 569', 'vandetanib', 'neratinib', 'ARRY-334543', 'dacomitinib', 'osimertinib', 'rociletinib', 'icotinib', 'XL647', 'HM781-36B']","['Chemical_MESH_C072383', 'Chemical_MESH_D009637', 'Chemical_MESH_C413879', 'Chemical_MESH_C452423', 'Chemical_MESH_C487932', 'Chemical_MESH_C000595244', 'Chemical_MESH_C525726', 'Chemical_MESH_C000596361', 'Chemical_MESH_C000589977', 'Chemical_MESH_C531470', 'Chemical_MESH_C571826', 'Chemical_MESH_C557213']"
ERBB2,Gene_2064,"['dr:D03350', 'dr:D08950', 'dr:D09689', 'dr:D09883', 'dr:D11772', 'dr:D12229']","['canertinib dihydrochloride', 'neratinib', 'ARRY-334543', 'dacomitinib', 'XL647', 'HM781-36B']","['Chemical_MESH_C072383', 'Chemical_MESH_C487932', 'Chemical_MESH_C000595244', 'Chemical_MESH_C525726', 'Chemical_MESH_C571826', 'Chemical_MESH_C557213']"
ERBB3,Gene_2065,['dr:D03350'],['canertinib dihydrochloride'],['Chemical_MESH_C072383']
ERBB4,Gene_2066,"['dr:D03350', 'dr:D08950', 'dr:D09689', 'dr:D09883']","['canertinib dihydrochloride', 'neratinib', 'ARRY-334543', 'dacomitinib']","['Chemical_MESH_C072383', 'Chemical_MESH_C487932', 'Chemical_MESH_C000595244', 'Chemical_MESH_C525726']"
SLC9A1,Gene_6548,['dr:D03406'],['cariporide'],['Chemical_MESH_C093373']
ITGAV,Gene_3685,"['dr:D03497', 'dr:D09903']","['Cilengitide', 'AH 111585']","['Chemical_MESH_C422910', 'Chemical_MESH_C530281']"
ITGB3,Gene_3690,"['dr:D03497', 'dr:D03971', 'dr:D04785', 'dr:D05267', 'dr:D05772', 'dr:D05834', 'dr:D06335', 'dr:D09903']","['Cilengitide', 'elarofiban', 'lotrafiban', 'orbofiban', 'roxifiban acetate', 'sibrafiban', 'xemilofiban', 'AH 111585']","['Chemical_MESH_C422910', 'Chemical_MESH_C402922', 'Chemical_MESH_C412702', 'Chemical_MESH_C120234', 'Chemical_MESH_C104283', 'Chemical_MESH_C100917', 'Chemical_MESH_C091295', 'Chemical_MESH_C530281']"
ITGB5,Gene_3693,"['dr:D03497', 'dr:D09903']","['Cilengitide', 'AH 111585']","['Chemical_MESH_C422910', 'Chemical_MESH_C530281']"
MMP1,Gene_4312,"['dr:D03517', 'dr:D03795', 'dr:D03800', 'dr:D03802']","['Ro 32-3555', 'marimastat', 'N-((2S)-2-mercapto-1-oxo-4-(3,4,4- trimethyl-2,5-dioxo-1-imidazolidinyl)butyl)-L-leucyl-N,3- dimethyl-L-Valinamide', 'Bay 12-9566']","['Chemical_MESH_C106997', 'Chemical_MESH_C100342', 'Chemical_MESH_C422302', 'Chemical_MESH_C113281']"
MMP8,Gene_4317,"['dr:D03517', 'dr:D03800']","['Ro 32-3555', 'N-((2S)-2-mercapto-1-oxo-4-(3,4,4- trimethyl-2,5-dioxo-1-imidazolidinyl)butyl)-L-leucyl-N,3- dimethyl-L-Valinamide']","['Chemical_MESH_C106997', 'Chemical_MESH_C422302']"
MMP13,Gene_4322,"['dr:D03517', 'dr:D03797', 'dr:D08859']","['Ro 32-3555', 'prinomastat', 'apratastat']","['Chemical_MESH_C106997', 'Chemical_MESH_C113282', 'Chemical_MESH_C484302']"
KCNH1,Gene_3756,['dr:D03547'],['clofilium'],['Chemical_MESH_C022799']
KCNT2,Gene_343450,['dr:D03547'],['clofilium'],['Chemical_MESH_C022799']
PLA2G7,Gene_7941,"['dr:D03650', 'dr:D05728', 'dr:D06283', 'dr:D08221']","['darapladib', 'rilapladib', 'varespladib', 'varespladib methyl']","['Chemical_MESH_C529040', 'Chemical_MESH_C000592856', 'Chemical_MESH_C117948', 'Chemical_MESH_C545088']"
P2RY2,Gene_5029,"['dr:D03685', 'dr:D03864']","['denufosol tetrasodium', 'diquafosol']","['Chemical_MESH_C465279', 'Chemical_MESH_C403315']"
FNTA,Gene_2339,"['dr:D03720', 'dr:D04768']","['tipifarnib', 'lonafarnib']","['Chemical_MESH_C402769', 'Chemical_MESH_C115354']"
FNTB,Gene_2342,"['dr:D03720', 'dr:D04768']","['tipifarnib', 'lonafarnib']","['Chemical_MESH_C402769', 'Chemical_MESH_C115354']"
MAPK14,Gene_1432,"['dr:D03736', 'dr:D08963', 'dr:D09386', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'pamapimod', 'SCIO-469', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['Chemical_MESH_C452139', 'Chemical_MESH_C533858', 'Chemical_MESH_C499748', 'Chemical_MESH_C574213', 'Chemical_MESH_C543534', 'Chemical_MESH_C580958', 'Chemical_MESH_C464966']"
MAPK11,Gene_5600,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['Chemical_MESH_C452139', 'Chemical_MESH_C574213', 'Chemical_MESH_C543534', 'Chemical_MESH_C580958', 'Chemical_MESH_C464966']"
MAPK13,Gene_5603,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['Chemical_MESH_C452139', 'Chemical_MESH_C574213', 'Chemical_MESH_C543534', 'Chemical_MESH_C580958', 'Chemical_MESH_C464966']"
MAPK12,Gene_6300,"['dr:D03736', 'dr:D09602', 'dr:D09639', 'dr:D10658', 'dr:D10959']","['doramapimod', 'dilmapimod', '6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide', 'ralimetinib', 'VX-745']","['Chemical_MESH_C452139', 'Chemical_MESH_C574213', 'Chemical_MESH_C543534', 'Chemical_MESH_C580958', 'Chemical_MESH_C464966']"
LPL,Gene_4023,['dr:D03747'],['4-diethoxyphosphorylmethyl-N-(4-bromo-2-cyanophenyl)benzamide'],['Chemical_MESH_C082137']
DBH,Gene_1621,['dr:D03787'],['nepicastat'],['Chemical_MESH_C109487']
MMP7,Gene_4316,['dr:D03795'],['marimastat'],['Chemical_MESH_C100342']
MMP3,Gene_4314,"['dr:D03795', 'dr:D03797']","['marimastat', 'prinomastat']","['Chemical_MESH_C100342', 'Chemical_MESH_C113282']"
MMP12,Gene_4321,['dr:D03795'],['marimastat'],['Chemical_MESH_C100342']
MMP14,Gene_4323,"['dr:D03797', 'dr:D03800']","['prinomastat', 'N-((2S)-2-mercapto-1-oxo-4-(3,4,4- trimethyl-2,5-dioxo-1-imidazolidinyl)butyl)-L-leucyl-N,3- dimethyl-L-Valinamide']","['Chemical_MESH_C113282', 'Chemical_MESH_C422302']"
SLC29A1,Gene_2030,"['dr:D03906', 'dr:D07843']","['draflazine', 'Dilazep']","['Chemical_MESH_C072040', 'Chemical_MESH_D004109']"
PLA2G4A,Gene_5321,"['dr:D03938', 'dr:D06600', 'dr:D06674']","['ecopladib', 'PLA-695', 'efipladib']","['Chemical_MESH_C519110', 'Chemical_MESH_C586663', 'Chemical_MESH_C531068']"
GRM2,Gene_2912,"['dr:D03966', 'dr:D09008']","['eglumetad', ""2-((2'-amino)propionyl)aminobicyclo(3.1.0)hexane-2,6-dicarboxylic acid""]","['Chemical_MESH_C104753', 'Chemical_MESH_C503966']"
ITGA2B,Gene_3674,"['dr:D03971', 'dr:D04785', 'dr:D05267', 'dr:D05772', 'dr:D05834', 'dr:D06335']","['elarofiban', 'lotrafiban', 'orbofiban', 'roxifiban acetate', 'sibrafiban', 'xemilofiban']","['Chemical_MESH_C402922', 'Chemical_MESH_C412702', 'Chemical_MESH_C120234', 'Chemical_MESH_C104283', 'Chemical_MESH_C100917', 'Chemical_MESH_C091295']"
TLR4,Gene_7099,['dr:D04043'],['E5564'],['Chemical_MESH_C404742']
PTPN1,Gene_5770,"['dr:D04050', 'dr:D06252']","['ertiprotafib', '3-N-1(spermine)-7, 24-dihydroxy-5-cholestane 24-sulfate']","['Chemical_MESH_C498182', 'Chemical_MESH_C441128']"
IKBKB,Gene_3551,['dr:D04050'],['ertiprotafib'],['Chemical_MESH_C498182']
NPR1,Gene_4881,['dr:D04051'],['Erythrityl Tetranitrate'],['Chemical_MESH_D004897']
NPR2,Gene_4882,['dr:D04051'],['Erythrityl Tetranitrate'],['Chemical_MESH_D004897']
LTB4R,Gene_1241,"['dr:D04074', 'dr:D05085', 'dr:D06140']","['LY 293111', 'CGS 25019C', 'Ticolubant']","['Chemical_MESH_C094099', 'Chemical_MESH_C097662', 'Chemical_MESH_C093304']"
LTB4R2,Gene_56413,"['dr:D04074', 'dr:D05085', 'dr:D06140']","['LY 293111', 'CGS 25019C', 'Ticolubant']","['Chemical_MESH_C094099', 'Chemical_MESH_C097662', 'Chemical_MESH_C093304']"
TACR1,Gene_6869,"['dr:D04122', 'dr:D05152', 'dr:D06317', 'dr:D06574', 'dr:D06597', 'dr:D08988', 'dr:D09650', 'dr:D11728']","['ezlopitant', 'netupitant', 'substance P (6-11), Tyr(6)-D-Phe(7)-D-His(9)-', 'casopitant', 'fosaprepitant', 'rolapitant', 'orvepitant', 'LY686017']","['Chemical_MESH_C413864', 'Chemical_MESH_C508854', 'Chemical_MESH_C496429', 'Chemical_MESH_C531951', 'Chemical_MESH_C579707', 'Chemical_MESH_C578834', 'Chemical_MESH_C584555', 'Chemical_MESH_C527551']"
KCNA1,Gene_3736,"['dr:D04127', 'dr:D06652']","['4-Aminopyridine', 'tedisamil']","['Chemical_MESH_D015761', 'Chemical_MESH_C059921']"
KCNA2,Gene_3737,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNA3,Gene_3738,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNA4,Gene_3739,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNA6,Gene_3742,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNA7,Gene_3743,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNA10,Gene_3744,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNB1,Gene_3745,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNB2,Gene_9312,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNC1,Gene_3746,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNC2,Gene_3747,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNC3,Gene_3748,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
KCNC4,Gene_3749,['dr:D04127'],['4-Aminopyridine'],['Chemical_MESH_D015761']
EDNRA,Gene_1909,"['dr:D04128', 'dr:D07077', 'dr:D07171', 'dr:D07741', 'dr:D10135', 'dr:D11441', 'dr:D11664']","['PD 180988', 'ambrisentan', 'sitaxsentan', 'ZD4054', 'macitentan', 'aprocitentan', 'clazosentan']","['Chemical_MESH_C419982', 'Chemical_MESH_C467894', 'Chemical_MESH_C106276', 'Chemical_MESH_C511404', 'Chemical_MESH_C533860', 'Chemical_MESH_C572762', 'Chemical_MESH_C109641']"
GRM5,Gene_2915,['dr:D04155'],['fenobam'],['Chemical_MESH_C032794']
KCNQ2,Gene_3785,"['dr:D04192', 'dr:D09569']","['BMS204352', 'ezogabine']","['Chemical_MESH_C424388', 'Chemical_MESH_C101866']"
KCNQ3,Gene_3786,"['dr:D04192', 'dr:D09569']","['BMS204352', 'ezogabine']","['Chemical_MESH_C424388', 'Chemical_MESH_C101866']"
KCNQ4,Gene_9132,"['dr:D04192', 'dr:D09569']","['BMS204352', 'ezogabine']","['Chemical_MESH_C424388', 'Chemical_MESH_C101866']"
KCNQ5,Gene_56479,"['dr:D04192', 'dr:D09569']","['BMS204352', 'ezogabine']","['Chemical_MESH_C424388', 'Chemical_MESH_C101866']"
KCNMB1,Gene_3779,['dr:D04192'],['BMS204352'],['Chemical_MESH_C424388']
PNP,Gene_4860,"['dr:D04245', 'dr:D05396', 'dr:D10431']","['forodesine', 'peldesine', 'ulodesine']","['Chemical_MESH_C113101', 'Chemical_MESH_C104194', 'Chemical_MESH_C000593472']"
PPP2CA,Gene_5515,['dr:D04262'],['fostriecin'],['Chemical_MESH_C040313']
PPP2CB,Gene_5516,['dr:D04262'],['fostriecin'],['Chemical_MESH_C040313']
PPP4C,Gene_5531,['dr:D04262'],['fostriecin'],['Chemical_MESH_C040313']
GHRHR,Gene_2692,"['dr:D04491', 'dr:D08509']","['ibutamoren mesylate', 'Sermorelin']","['Chemical_MESH_C094817', 'Chemical_MESH_D017337']"
SRD5A3,Gene_79644,['dr:D04498'],['phenoxodiol'],['Chemical_MESH_C471183']
FLT3,Gene_2322,"['dr:D04696', 'dr:D05029', 'dr:D05819', 'dr:D06005', 'dr:D08279', 'dr:D08907', 'dr:D09955', 'dr:D10102', 'dr:D11599', 'dr:D11768']","['lestaurtinib', 'midostaurin', 'Semaxinib', 'tandutinib', 'tozasertib', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'quizartinib', 'crenolanib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene', '11-(2-pyrrolidin-1-ylethoxy)-14,19-dioxa-5,7,26-triazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8,10,12(27),16,21,23-decaene']","['Chemical_MESH_C119379', 'Chemical_MESH_C059539', 'Chemical_MESH_C116890', 'Chemical_MESH_C464670', 'Chemical_MESH_C484810', 'Chemical_MESH_C500007', 'Chemical_MESH_C544967', 'Chemical_MESH_C577197', 'Chemical_MESH_C570909', 'Chemical_MESH_C561234']"
IL12A,Gene_3592,"['dr:D04748', 'dr:D06556']","['lisofylline', 'apilimod']","['Chemical_MESH_C025189', 'Chemical_MESH_C504227']"
IL12B,Gene_3593,"['dr:D04748', 'dr:D06556']","['lisofylline', 'apilimod']","['Chemical_MESH_C025189', 'Chemical_MESH_C504227']"
CALM1,Gene_801,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
CALM2,Gene_805,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
CALM3,Gene_808,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
CALML3,Gene_810,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
CALML5,Gene_51806,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
CALML6,Gene_163688,['dr:D04789'],['lubeluzole'],['Chemical_MESH_C097722']
P4HA1,Gene_5033,['dr:D04793'],['lufironil'],['Chemical_MESH_C074630']
P4HA2,Gene_8974,['dr:D04793'],['lufironil'],['Chemical_MESH_C074630']
P4HA3,Gene_283208,['dr:D04793'],['lufironil'],['Chemical_MESH_C074630']
IGF1,Gene_3479,['dr:D04862'],['Masoprocol'],['Chemical_MESH_D009637']
TRPM8,Gene_79054,['dr:D04918'],['Menthol'],['Chemical_MESH_D008610']
TRPA1,Gene_8989,['dr:D04918'],['Menthol'],['Chemical_MESH_D008610']
KIT,Gene_3815,"['dr:D05029', 'dr:D05380', 'dr:D05819', 'dr:D06005', 'dr:D06285', 'dr:D06413', 'dr:D08503', 'dr:D08907', 'dr:D09864', 'dr:D10138', 'dr:D10229']","['midostaurin', 'pazopanib', 'Semaxinib', 'tandutinib', 'vatalanib', 'nilotinib', 'toceranib phosphate', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'amuvatinib', 'regorafenib', 'masitinib']","['Chemical_MESH_C059539', 'Chemical_MESH_C516667', 'Chemical_MESH_C116890', 'Chemical_MESH_C464670', 'Chemical_MESH_C404768', 'Chemical_MESH_C498826', 'Chemical_MESH_C464577', 'Chemical_MESH_C500007', 'Chemical_MESH_C521047', 'Chemical_MESH_C559147', 'Chemical_MESH_C526575']"
PDGFRA,Gene_5156,"['dr:D05029', 'dr:D05380', 'dr:D06413', 'dr:D08503', 'dr:D09635', 'dr:D10102', 'dr:D10423', 'dr:D10481']","['midostaurin', 'pazopanib', 'nilotinib', 'toceranib phosphate', 'linifanib', 'crenolanib', 'ilorasertib', 'nintedanib']","['Chemical_MESH_C059539', 'Chemical_MESH_C516667', 'Chemical_MESH_C498826', 'Chemical_MESH_C464577', 'Chemical_MESH_C513486', 'Chemical_MESH_C577197', 'Chemical_MESH_C577638', 'Chemical_MESH_C530716']"
PDGFRB,Gene_5159,"['dr:D05029', 'dr:D05380', 'dr:D06005', 'dr:D06285', 'dr:D06413', 'dr:D08503', 'dr:D08907', 'dr:D09635', 'dr:D10102', 'dr:D10138', 'dr:D10423', 'dr:D10481']","['midostaurin', 'pazopanib', 'tandutinib', 'vatalanib', 'nilotinib', 'toceranib phosphate', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'linifanib', 'crenolanib', 'regorafenib', 'ilorasertib', 'nintedanib']","['Chemical_MESH_C059539', 'Chemical_MESH_C516667', 'Chemical_MESH_C464670', 'Chemical_MESH_C404768', 'Chemical_MESH_C498826', 'Chemical_MESH_C464577', 'Chemical_MESH_C500007', 'Chemical_MESH_C513486', 'Chemical_MESH_C577197', 'Chemical_MESH_C559147', 'Chemical_MESH_C577638', 'Chemical_MESH_C530716']"
KDR,Gene_3791,"['dr:D05029', 'dr:D05380', 'dr:D05819', 'dr:D06285', 'dr:D06407', 'dr:D08503', 'dr:D08878', 'dr:D08881', 'dr:D08907', 'dr:D09618', 'dr:D09635', 'dr:D09683', 'dr:D09919', 'dr:D10062', 'dr:D10138', 'dr:D10481', 'dr:D10862', 'dr:D11288', 'dr:D11762', 'dr:D11772', 'dr:D11977']","['midostaurin', 'pazopanib', 'Semaxinib', 'vatalanib', 'vandetanib', 'toceranib phosphate', 'brivanib', 'cediranib', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'GSK 1363089', 'linifanib', 'tivozanib', 'lenvatinib', 'cabozantinib', 'regorafenib', 'nintedanib', 'DCC-2701', 'apatinib', 'E-3810', 'XL647', 'HMPL-013']","['Chemical_MESH_C059539', 'Chemical_MESH_C516667', 'Chemical_MESH_C116890', 'Chemical_MESH_C404768', 'Chemical_MESH_C452423', 'Chemical_MESH_C464577', 'Chemical_MESH_C509922', 'Chemical_MESH_C500926', 'Chemical_MESH_C500007', 'Chemical_MESH_C544831', 'Chemical_MESH_C513486', 'Chemical_MESH_C553176', 'Chemical_MESH_C531958', 'Chemical_MESH_C558660', 'Chemical_MESH_C559147', 'Chemical_MESH_C530716', 'Chemical_MESH_C000597309', 'Chemical_MESH_C553458', 'Chemical_MESH_C000595232', 'Chemical_MESH_C571826', 'Chemical_MESH_C000591844']"
PRKCA,Gene_5578,['dr:D05029'],['midostaurin'],['Chemical_MESH_C059539']
PRKCB,Gene_5579,"['dr:D05029', 'dr:D05784']","['midostaurin', 'safingol']","['Chemical_MESH_C059539', 'Chemical_MESH_C005682']"
PRKCG,Gene_5582,['dr:D05029'],['midostaurin'],['Chemical_MESH_C059539']
GLA,Gene_2717,['dr:D05031'],['migalastat'],['Chemical_MESH_C090092']
UGCG,Gene_7357,"['dr:D05032', 'dr:D09893']","['miglustat', 'eliglustat']","['Chemical_MESH_C059896', 'Chemical_MESH_C522917']"
MTTP,Gene_4547,"['dr:D05060', 'dr:D09637']","['mitratapide', 'BMS201038']","['Chemical_MESH_C493731', 'Chemical_MESH_C473731']"
HPD,Gene_3242,['dr:D05177'],['nitisinone'],['Chemical_MESH_C077073']
CPT1A,Gene_1374,"['dr:D05292', 'dr:D05442', 'dr:D08340']","['4-hydroxyphenylglycine', 'perhexiline maleate', 'Perhexiline']","['Chemical_MESH_C023010', 'Chemical_MESH_C023470', 'Chemical_MESH_D010480']"
CPT1B,Gene_1375,"['dr:D05292', 'dr:D05442', 'dr:D08340']","['4-hydroxyphenylglycine', 'perhexiline maleate', 'Perhexiline']","['Chemical_MESH_C023010', 'Chemical_MESH_C023470', 'Chemical_MESH_D010480']"
CPT1C,Gene_126129,"['dr:D05292', 'dr:D05442', 'dr:D08340']","['4-hydroxyphenylglycine', 'perhexiline maleate', 'Perhexiline']","['Chemical_MESH_C023010', 'Chemical_MESH_C023470', 'Chemical_MESH_D010480']"
FLT1,Gene_2321,"['dr:D05380', 'dr:D06285', 'dr:D08881', 'dr:D08907', 'dr:D09635', 'dr:D09683', 'dr:D09919', 'dr:D10138', 'dr:D10423', 'dr:D10481', 'dr:D11762', 'dr:D11977']","['pazopanib', 'vatalanib', 'cediranib', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'linifanib', 'tivozanib', 'lenvatinib', 'regorafenib', 'ilorasertib', 'nintedanib', 'E-3810', 'HMPL-013']","['Chemical_MESH_C516667', 'Chemical_MESH_C404768', 'Chemical_MESH_C500926', 'Chemical_MESH_C500007', 'Chemical_MESH_C513486', 'Chemical_MESH_C553176', 'Chemical_MESH_C531958', 'Chemical_MESH_C559147', 'Chemical_MESH_C577638', 'Chemical_MESH_C530716', 'Chemical_MESH_C000595232', 'Chemical_MESH_C000591844']"
FLT4,Gene_2324,"['dr:D05380', 'dr:D06285', 'dr:D08881', 'dr:D08907', 'dr:D09635', 'dr:D09683', 'dr:D09919', 'dr:D10138', 'dr:D10481', 'dr:D11762', 'dr:D11772', 'dr:D11977']","['pazopanib', 'vatalanib', 'cediranib', '4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one', 'linifanib', 'tivozanib', 'lenvatinib', 'regorafenib', 'nintedanib', 'E-3810', 'XL647', 'HMPL-013']","['Chemical_MESH_C516667', 'Chemical_MESH_C404768', 'Chemical_MESH_C500926', 'Chemical_MESH_C500007', 'Chemical_MESH_C513486', 'Chemical_MESH_C553176', 'Chemical_MESH_C531958', 'Chemical_MESH_C559147', 'Chemical_MESH_C530716', 'Chemical_MESH_C000595232', 'Chemical_MESH_C571826', 'Chemical_MESH_C000591844']"
GART,Gene_2618,['dr:D05400'],['pelitrexol'],['Chemical_MESH_C516135']
CPT2,Gene_1376,"['dr:D05442', 'dr:D08340']","['perhexiline maleate', 'Perhexiline']","['Chemical_MESH_C023470', 'Chemical_MESH_D010480']"
AOC1,Gene_26,['dr:D05479'],['pimagedine'],['Chemical_MESH_C004479']
NOS1,Gene_4842,['dr:D05479'],['pimagedine'],['Chemical_MESH_C004479']
NOS2,Gene_4843,['dr:D05479'],['pimagedine'],['Chemical_MESH_C004479']
NOS3,Gene_4846,['dr:D05479'],['pimagedine'],['Chemical_MESH_C004479']
ALOX5AP,Gene_241,"['dr:D05671', 'dr:D06664', 'dr:D10069']","['MK 0591', '2-(4-(quinolin-2-yl-methoxy)phenyl)-2-cyclopentylacetic acid', '3-(3-tert-butylsulfanyl-1-(4-(6-ethoxypyridin-3-yl)benzyl)-5-(5-methylpyridin-2-ylmethoxy)-1H-indol-2-yl)-2,2-dimethylpropionic acid']","['Chemical_MESH_C078266', 'Chemical_MESH_C079315', 'Chemical_MESH_C552410']"
PRKCD,Gene_5580,"['dr:D05784', 'dr:D09671']","['safingol', 'sotrastaurin']","['Chemical_MESH_C005682', 'Chemical_MESH_C543528']"
PRKCE,Gene_5581,"['dr:D05784', 'dr:D09671']","['safingol', 'sotrastaurin']","['Chemical_MESH_C005682', 'Chemical_MESH_C543528']"
PIK3C3,Gene_5289,"['dr:D05784', 'dr:D11319']","['safingol', 'CUDC-907']","['Chemical_MESH_C005682', 'Chemical_MESH_C576940']"
SSTR1,Gene_6751,['dr:D05812'],['seglitide'],['Chemical_MESH_C040968']
SSTR4,Gene_6754,['dr:D05812'],['seglitide'],['Chemical_MESH_C040968']
PDK2,Gene_5164,['dr:D05857'],['Dichloroacetic Acid'],['Chemical_MESH_D003999']
PDK3,Gene_5165,['dr:D05857'],['Dichloroacetic Acid'],['Chemical_MESH_D003999']
PDK4,Gene_5166,['dr:D05857'],['Dichloroacetic Acid'],['Chemical_MESH_D003999']
HMOX1,Gene_3162,['dr:D05922'],['tin mesoporphyrin'],['Chemical_MESH_C055421']
HMOX2,Gene_3163,['dr:D05922'],['tin mesoporphyrin'],['Chemical_MESH_C055421']
HDAC1,Gene_3065,"['dr:D05988', 'dr:D06637', 'dr:D08870', 'dr:D09338', 'dr:D09357', 'dr:D10060', 'dr:D10321', 'dr:D11319', 'dr:D11442']","['tacedinaline', 'romidepsin', 'belinostat', 'entinostat', 'mocetinostat', 'abexinostat', 'quisinostat', 'CUDC-907', '2-(6-(((6-fluoroquinolin-2-yl)methyl)amino)bicyclo(3.1.0)hex-3-yl)-N-hydroxypyrimidine-5-carboxamide']","['Chemical_MESH_C081895', 'Chemical_MESH_C087123', 'Chemical_MESH_C487081', 'Chemical_MESH_C118739', 'Chemical_MESH_C523184', 'Chemical_MESH_C512352', 'Chemical_MESH_C541788', 'Chemical_MESH_C576940', 'Chemical_MESH_C555225']"
DPP8,Gene_54878,['dr:D05989'],['talabostat'],['Chemical_MESH_C514044']
DPP9,Gene_91039,['dr:D05989'],['talabostat'],['Chemical_MESH_C514044']
