gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
SLC6A2,gene_6530,"['dr:D00228', 'dr:D00367', 'dr:D00394', 'dr:D00484', 'dr:D00809', 'dr:D00811', 'dr:D00812', 'dr:D00814', 'dr:D00815', 'dr:D00816', 'dr:D00817', 'dr:D00818', 'dr:D01285', 'dr:D01296', 'dr:D01304', 'dr:D01546', 'dr:D02074', 'dr:D02078', 'dr:D02080', 'dr:D02170', 'dr:D02237', 'dr:D02242', 'dr:D02571', 'dr:D02572', 'dr:D03491', 'dr:D03721', 'dr:D03801', 'dr:D04473', 'dr:D05173', 'dr:D05200', 'dr:D05284', 'dr:D05454', 'dr:D05458', 'dr:D05663', 'dr:D06004', 'dr:D07334', 'dr:D07449', 'dr:D09340', 'dr:D09890', 'dr:D10088', 'dr:D11172']","['Amoxapine', 'Mazindol', 'Trimipramine', 'Protriptyline', 'Amitriptyline', 'Clomipramine', 'Desipramine', 'Doxepin', 'Imipramine', 'Nortriptyline', 'Bupropion', 'Maprotiline', 'Lofepramine', 'Methylphenidate', 'amezinium', 'Dothiepin', 'Amphetamine', 'Dextroamphetamine', 'phendimetrazine', 'indeloxazine', 'Guanethidine', 'Methamphetamine', 'sibutramine', 'Viloxazine', 'Tolnaftate', 'Dexmethylphenidate Hydrochloride', 'Diethylpropion', 'p-Hydroxyamphetamine', 'nisoxetine', 'Nomifensine', 'hydroxymaprotilin', 'Phenmetrazine', 'Phentermine', 'pyrovalerone', 'tandamine', 'imipramine N-oxide', 'amitriptyline N-oxide', 'esreboxetine', 'alpha-((5-fluoro-2-methoxyphenyl)methyl)-alpha-(tetrahydro-2H-pyran-4-yl)-2-morpholinemethanol', '1-(3,4-dichlorophenyl)-3-azabicyclo-(3.1.0)hexane hydrochloride', 'N-Methyl-3,4-methylenedioxyamphetamine']","['chemical_mesh_d000657', 'chemical_mesh_d008454', 'chemical_mesh_d014299', 'chemical_mesh_d011530', 'chemical_mesh_d000639', 'chemical_mesh_d002997', 'chemical_mesh_d003891', 'chemical_mesh_d004316', 'chemical_mesh_d007099', 'chemical_mesh_d009661', 'chemical_mesh_d016642', 'chemical_mesh_d008376', 'chemical_mesh_d008127', 'chemical_mesh_d008774', 'chemical_mesh_c027784', 'chemical_mesh_d004308', 'chemical_mesh_d000661', 'chemical_mesh_d003913', 'chemical_mesh_c100294', 'chemical_mesh_c020852', 'chemical_mesh_d006145', 'chemical_mesh_d008694', 'chemical_mesh_c058254', 'chemical_mesh_d014745', 'chemical_mesh_d014047', 'chemical_mesh_d064699', 'chemical_mesh_d004053', 'chemical_mesh_d010136', 'chemical_mesh_c011386', 'chemical_mesh_d009627', 'chemical_mesh_c027299', 'chemical_mesh_d010633', 'chemical_mesh_d010645', 'chemical_mesh_c005719', 'chemical_mesh_c021259', 'chemical_mesh_c002921', 'chemical_mesh_c006566', 'chemical_mesh_c541385', 'chemical_mesh_c568831', 'chemical_mesh_c474071', 'chemical_mesh_d018817']"
HRH1,gene_3269,"['dr:D00234', 'dr:D00270', 'dr:D00300', 'dr:D00364', 'dr:D00480', 'dr:D00520', 'dr:D00521', 'dr:D00659', 'dr:D00662', 'dr:D00663', 'dr:D00664', 'dr:D00665', 'dr:D00668', 'dr:D00671', 'dr:D00672', 'dr:D00774', 'dr:D00814', 'dr:D01117', 'dr:D01143', 'dr:D01172', 'dr:D01174', 'dr:D01295', 'dr:D01317', 'dr:D01324', 'dr:D01332', 'dr:D01336', 'dr:D01343', 'dr:D01358', 'dr:D01477', 'dr:D01478', 'dr:D01592', 'dr:D01654', 'dr:D01713', 'dr:D01717', 'dr:D01782', 'dr:D01786', 'dr:D01902', 'dr:D02089', 'dr:D02091', 'dr:D02148', 'dr:D02234', 'dr:D02245', 'dr:D02249', 'dr:D02327', 'dr:D02760', 'dr:D02950', 'dr:D03491', 'dr:D03621', 'dr:D03693', 'dr:D03704', 'dr:D04445', 'dr:D04979', 'dr:D05660', 'dr:D06021', 'dr:D06063', 'dr:D06084', 'dr:D06552', 'dr:D07125', 'dr:D07195', 'dr:D07197', 'dr:D07198', 'dr:D07401', 'dr:D07402', 'dr:D07407', 'dr:D07878', 'dr:D07889', 'dr:D08040', 'dr:D08041', 'dr:D08161', 'dr:D09570', 'dr:D09705', 'dr:D09838', 'dr:D10230']","['Astemizole', 'Chlorpromazine', 'Diphenhydramine', 'Loratadine', 'Promethazine', 'Dimenhydrinate', 'Terfenadine', 'azelastine', 'azatadine', 'Brompheniramine', 'Cetirizine', 'Chlorpheniramine', 'dexchlorpheniramine', 'fexofenadine', 'Hydroxyzine', 'Orphenadrine', 'Doxepin', 'mizolastine', 'isothipendyl', 'diphenylpyraline', 'Pheniramine', 'Cinnarizine', 'Meclizine', 'mequitazine', 'Ketotifen', 'carbinoxamine', 'Dimethindene', 'Mianserin', 'Opipramol', 'ebastine', 'Betahistine', 'bepotastine besilate', 'epinastine', 'levocabastine', 'Triprolidine', 'diazoline', 'fonazine', 'buclizine', 'Tripelennamine', 'phenindamine', 'Cyproheptadine', 'trimeprazine tartrate', 'emedastine', 'doxylamine succinate', 'acrivastine', 'Antazoline', 'Tolnaftate', 'Cyclizine', 'desloratadine', 'dexbrompheniramine', 'histamine phosphate', 'methdilazine', 'Pyrilamine', 'tecastemizole', 'temelastine', 'tesmilifene', 'alcaftadine', 'Trimeprazine', 'chloropyramine', 'bamipine', 'chlorphenoxamine', 'oxomemazine', 'levocetirizine', 'rupatadine', 'Doxylamine', 'embramine', 'Histamine', 'homochlorocyclizine', 'mebhydroline', 'bilastine', 'bepotastine', 'AL 3264', 'quifenadine']","['chemical_mesh_d016589', 'chemical_mesh_d002746', 'chemical_mesh_d004155', 'chemical_mesh_d017336', 'chemical_mesh_d011398', 'chemical_mesh_d004111', 'chemical_mesh_d016593', 'chemical_mesh_c020976', 'chemical_mesh_c006656', 'chemical_mesh_d001977', 'chemical_mesh_d017332', 'chemical_mesh_d002744', 'chemical_mesh_c018904', 'chemical_mesh_c093230', 'chemical_mesh_d006919', 'chemical_mesh_d009966', 'chemical_mesh_d004316', 'chemical_mesh_c076170', 'chemical_mesh_c008214', 'chemical_mesh_c009871', 'chemical_mesh_d010632', 'chemical_mesh_d002936', 'chemical_mesh_d008468', 'chemical_mesh_c006069', 'chemical_mesh_d007665', 'chemical_mesh_c004649', 'chemical_mesh_d004115', 'chemical_mesh_d008803', 'chemical_mesh_d009888', 'chemical_mesh_c058249', 'chemical_mesh_d001621', 'chemical_mesh_c511534', 'chemical_mesh_c053090', 'chemical_mesh_c047340', 'chemical_mesh_d014311', 'chemical_mesh_c025079', 'chemical_mesh_c100113', 'chemical_mesh_c046894', 'chemical_mesh_d014309', 'chemical_mesh_c005430', 'chemical_mesh_d003533', 'chemical_mesh_c031242', 'chemical_mesh_c043345', 'chemical_mesh_c035385', 'chemical_mesh_c043648', 'chemical_mesh_d000865', 'chemical_mesh_d014047', 'chemical_mesh_d003501', 'chemical_mesh_c121345', 'chemical_mesh_c015121', 'chemical_mesh_c027556', 'chemical_mesh_c044642', 'chemical_mesh_d011738', 'chemical_mesh_c106448', 'chemical_mesh_c049054', 'chemical_mesh_c043062', 'chemical_mesh_c557708', 'chemical_mesh_d014291', 'chemical_mesh_c004664', 'chemical_mesh_c020867', 'chemical_mesh_c100100', 'chemical_mesh_c119593', 'chemical_mesh_c472067', 'chemical_mesh_c103639', 'chemical_mesh_d004319', 'chemical_mesh_c005715', 'chemical_mesh_d006632', 'chemical_mesh_c034022', 'chemical_mesh_c005139', 'chemical_mesh_c445659', 'chemical_mesh_c108476', 'chemical_mesh_c080363', 'chemical_mesh_c014742']"
SLC12A1,gene_6557,"['dr:D00247', 'dr:D00272', 'dr:D00313', 'dr:D00331', 'dr:D00461', 'dr:D00654', 'dr:D00656', 'dr:D00658', 'dr:D01323', 'dr:D01634', 'dr:D02386', 'dr:D04111', 'dr:D05093']","['Bumetanide', 'Chlorthalidone', 'Ethacrynic Acid', 'Furosemide', 'quinethazone', 'Hydroflumethiazide', 'Methyclothiazide', 'Trichlormethiazide', 'azosemide', 'piretanide', 'Ticrynafen', 'etozolin', 'Muzolimine']","['chemical_mesh_d002034', 'chemical_mesh_d002752', 'chemical_mesh_d004976', 'chemical_mesh_d005665', 'chemical_mesh_c050700', 'chemical_mesh_d006857', 'chemical_mesh_d008736', 'chemical_mesh_d014237', 'chemical_mesh_c018222', 'chemical_mesh_c015451', 'chemical_mesh_d013989', 'chemical_mesh_c015208', 'chemical_mesh_d009156']"
SLC12A2,gene_6558,"['dr:D00247', 'dr:D00313', 'dr:D00331', 'dr:D01323', 'dr:D01634', 'dr:D02386', 'dr:D04111', 'dr:D05093']","['Bumetanide', 'Ethacrynic Acid', 'Furosemide', 'azosemide', 'piretanide', 'Ticrynafen', 'etozolin', 'Muzolimine']","['chemical_mesh_d002034', 'chemical_mesh_d004976', 'chemical_mesh_d005665', 'chemical_mesh_c018222', 'chemical_mesh_c015451', 'chemical_mesh_d013989', 'chemical_mesh_c015208', 'chemical_mesh_d009156']"
SLC12A4,gene_6560,['dr:D00247'],['Bumetanide'],['chemical_mesh_d002034']
TRPV1,gene_7442,"['dr:D00250', 'dr:D05249', 'dr:D06388', 'dr:D08282']","['Capsaicin', 'olvanil', 'zucapsaicin', 'vanillyl-N-nonylamide']","['chemical_mesh_d002211', 'chemical_mesh_c054256', 'chemical_mesh_c117479', 'chemical_mesh_c005871']"
SCN1A,gene_6323,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN2A,gene_6326,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN3A,gene_6328,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN4A,gene_6329,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN5A,gene_6331,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02087', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D06665', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Moricizine', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'vernakalant', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016293', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c524581', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN8A,gene_6334,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
SCN9A,gene_6335,"['dr:D00252', 'dr:D00303', 'dr:D00358', 'dr:D00375', 'dr:D00477', 'dr:D00512', 'dr:D00551', 'dr:D00552', 'dr:D00553', 'dr:D00636', 'dr:D00638', 'dr:D00639', 'dr:D00640', 'dr:D00732', 'dr:D00733', 'dr:D00737', 'dr:D00738', 'dr:D00739', 'dr:D00740', 'dr:D01152', 'dr:D01326', 'dr:D01450', 'dr:D01455', 'dr:D01554', 'dr:D01768', 'dr:D02088', 'dr:D02096', 'dr:D02098', 'dr:D02456', 'dr:D02762', 'dr:D02991', 'dr:D03991', 'dr:D04521', 'dr:D05708', 'dr:D05775', 'dr:D06203', 'dr:D06517', 'dr:D08458', 'dr:D09215', 'dr:D09612']","['Carbamazepine', 'Disopyramide', 'Lidocaine', 'Mephenytoin', 'Procainamide', 'Phenytoin', 'Tetracaine', 'Benzocaine', 'Prilocaine', 'Amiodarone', 'Flecainide', 'Mexiletine', 'Propafenone', 'chloroprocaine', 'Dibucaine', 'Etidocaine', 'Mepivacaine', 'pramoxine', 'Procaine', 'oxethazaine', 'Aprindine', 'Bupivacaine', 'cifenline', 'pilsicainide', 'benoxinate', 'Tocainide', 'fosphenytoin', 'proxymetacaine', '4-Aminobenzoic Acid', 'SC 36602', 'Carticaine', 'Encainide', 'indecainide', 'recainam', 'rufinamide', 'transcainide', 'pirmenol', 'quinidine gluconate', 'eslicarbazepine', 'eslicarbazepine acetate']","['chemical_mesh_d002220', 'chemical_mesh_d004206', 'chemical_mesh_d008012', 'chemical_mesh_d008617', 'chemical_mesh_d011342', 'chemical_mesh_d010672', 'chemical_mesh_d013748', 'chemical_mesh_d001566', 'chemical_mesh_d011318', 'chemical_mesh_d000638', 'chemical_mesh_d005424', 'chemical_mesh_d008801', 'chemical_mesh_d011405', 'chemical_mesh_c004616', 'chemical_mesh_d003992', 'chemical_mesh_d005041', 'chemical_mesh_d008619', 'chemical_mesh_c005548', 'chemical_mesh_d011343', 'chemical_mesh_c100289', 'chemical_mesh_d001073', 'chemical_mesh_d002045', 'chemical_mesh_c032151', 'chemical_mesh_c042288', 'chemical_mesh_c005298', 'chemical_mesh_d016677', 'chemical_mesh_c043114', 'chemical_mesh_c005717', 'chemical_mesh_d010129', 'chemical_mesh_c051827', 'chemical_mesh_d002355', 'chemical_mesh_d016700', 'chemical_mesh_c042398', 'chemical_mesh_c039524', 'chemical_mesh_c079703', 'chemical_mesh_c052070', 'chemical_mesh_c024318', 'chemical_mesh_c016713', 'chemical_mesh_c571001', 'chemical_mesh_c416835']"
